vocabulary size: 474
n tunes: 3689
n train tunes: 3505.0
n validation tunes: 184.0
389/43812 (epoch 0.888) train_loss=171.73426819 time/batch=0.03s
390/43812 (epoch 0.890) train_loss=247.80557251 time/batch=0.04s
391/43812 (epoch 0.892) train_loss=213.90872192 time/batch=0.04s
392/43812 (epoch 0.895) train_loss=326.43045044 time/batch=0.05s
393/43812 (epoch 0.897) train_loss=277.88055420 time/batch=0.05s
394/43812 (epoch 0.899) train_loss=183.39488220 time/batch=0.04s
395/43812 (epoch 0.902) train_loss=343.31994629 time/batch=0.06s
396/43812 (epoch 0.904) train_loss=263.15286255 time/batch=0.05s
397/43812 (epoch 0.906) train_loss=320.39401245 time/batch=0.06s
398/43812 (epoch 0.908) train_loss=283.43249512 time/batch=0.04s
399/43812 (epoch 0.911) train_loss=334.59100342 time/batch=0.06s
Validating
    loss:	386.393384

400/43812 (epoch 0.913) train_loss=226.93186951 time/batch=0.51s
401/43812 (epoch 0.915) train_loss=332.76171875 time/batch=0.06s
402/43812 (epoch 0.918) train_loss=241.38787842 time/batch=0.04s
403/43812 (epoch 0.920) train_loss=259.57061768 time/batch=0.05s
404/43812 (epoch 0.922) train_loss=318.94610596 time/batch=0.05s
405/43812 (epoch 0.924) train_loss=327.92068481 time/batch=0.06s
406/43812 (epoch 0.927) train_loss=240.86248779 time/batch=0.04s
407/43812 (epoch 0.929) train_loss=287.23614502 time/batch=0.05s
408/43812 (epoch 0.931) train_loss=269.42596436 time/batch=0.05s
409/43812 (epoch 0.934) train_loss=272.63903809 time/batch=0.05s
410/43812 (epoch 0.936) train_loss=332.28332520 time/batch=0.05s
411/43812 (epoch 0.938) train_loss=264.81536865 time/batch=0.05s
412/43812 (epoch 0.940) train_loss=268.36105347 time/batch=0.05s
413/43812 (epoch 0.943) train_loss=198.57182312 time/batch=0.04s
414/43812 (epoch 0.945) train_loss=299.27307129 time/batch=0.06s
415/43812 (epoch 0.947) train_loss=256.19323730 time/batch=0.04s
416/43812 (epoch 0.950) train_loss=363.77908325 time/batch=0.07s
417/43812 (epoch 0.952) train_loss=264.52172852 time/batch=0.04s
418/43812 (epoch 0.954) train_loss=271.33377075 time/batch=0.05s
419/43812 (epoch 0.956) train_loss=242.59848022 time/batch=0.05s
420/43812 (epoch 0.959) train_loss=328.19683838 time/batch=0.05s
421/43812 (epoch 0.961) train_loss=208.87474060 time/batch=0.04s
422/43812 (epoch 0.963) train_loss=285.08447266 time/batch=0.06s
423/43812 (epoch 0.965) train_loss=424.55279541 time/batch=0.07s
424/43812 (epoch 0.968) train_loss=280.01086426 time/batch=0.05s
425/43812 (epoch 0.970) train_loss=378.10629272 time/batch=0.06s
426/43812 (epoch 0.972) train_loss=324.42959595 time/batch=0.05s
427/43812 (epoch 0.975) train_loss=264.98327637 time/batch=0.05s
428/43812 (epoch 0.977) train_loss=360.94073486 time/batch=0.07s
429/43812 (epoch 0.979) train_loss=245.35812378 time/batch=0.04s
430/43812 (epoch 0.981) train_loss=384.25823975 time/batch=0.06s
431/43812 (epoch 0.984) train_loss=280.98226929 time/batch=0.05s
432/43812 (epoch 0.986) train_loss=403.62918091 time/batch=0.06s
433/43812 (epoch 0.988) train_loss=254.42532349 time/batch=0.05s
434/43812 (epoch 0.991) train_loss=257.05099487 time/batch=0.04s
435/43812 (epoch 0.993) train_loss=385.42660522 time/batch=0.06s
436/43812 (epoch 0.995) train_loss=335.60400391 time/batch=0.07s
437/43812 (epoch 0.997) train_loss=243.83999634 time/batch=0.04s
438/43812 (epoch 1.000) train_loss=230.35327148 time/batch=0.05s
439/43812 (epoch 1.002) train_loss=590.36535645 time/batch=0.09s
440/43812 (epoch 1.004) train_loss=274.32885742 time/batch=0.06s
441/43812 (epoch 1.007) train_loss=408.31549072 time/batch=0.07s
442/43812 (epoch 1.009) train_loss=1022.52746582 time/batch=0.17s
443/43812 (epoch 1.011) train_loss=170.21798706 time/batch=0.03s
444/43812 (epoch 1.013) train_loss=801.73449707 time/batch=0.13s
445/43812 (epoch 1.016) train_loss=308.93295288 time/batch=0.06s
446/43812 (epoch 1.018) train_loss=769.64959717 time/batch=0.12s
447/43812 (epoch 1.020) train_loss=1216.92211914 time/batch=0.20s
448/43812 (epoch 1.023) train_loss=823.81402588 time/batch=0.14s
449/43812 (epoch 1.025) train_loss=820.66284180 time/batch=0.13s
450/43812 (epoch 1.027) train_loss=718.60803223 time/batch=0.12s
451/43812 (epoch 1.029) train_loss=563.88336182 time/batch=0.15s
452/43812 (epoch 1.032) train_loss=159.90112305 time/batch=0.04s
453/43812 (epoch 1.034) train_loss=361.95742798 time/batch=0.06s
454/43812 (epoch 1.036) train_loss=446.74035645 time/batch=0.07s
455/43812 (epoch 1.039) train_loss=653.97668457 time/batch=0.11s
456/43812 (epoch 1.041) train_loss=924.71948242 time/batch=0.14s
457/43812 (epoch 1.043) train_loss=409.86669922 time/batch=0.07s
458/43812 (epoch 1.045) train_loss=577.77465820 time/batch=0.10s
459/43812 (epoch 1.048) train_loss=299.66046143 time/batch=0.05s
460/43812 (epoch 1.050) train_loss=316.30462646 time/batch=0.21s
461/43812 (epoch 1.052) train_loss=681.06958008 time/batch=0.11s
462/43812 (epoch 1.054) train_loss=261.40612793 time/batch=0.05s
463/43812 (epoch 1.057) train_loss=759.11297607 time/batch=0.37s
464/43812 (epoch 1.059) train_loss=681.28161621 time/batch=0.12s
465/43812 (epoch 1.061) train_loss=389.30838013 time/batch=0.06s
466/43812 (epoch 1.064) train_loss=265.54116821 time/batch=0.05s
467/43812 (epoch 1.066) train_loss=432.70971680 time/batch=0.33s
468/43812 (epoch 1.068) train_loss=456.76055908 time/batch=0.08s
469/43812 (epoch 1.070) train_loss=242.44700623 time/batch=0.04s
470/43812 (epoch 1.073) train_loss=506.75152588 time/batch=0.09s
471/43812 (epoch 1.075) train_loss=287.63760376 time/batch=0.05s
472/43812 (epoch 1.077) train_loss=382.76461792 time/batch=0.21s
473/43812 (epoch 1.080) train_loss=1086.43151855 time/batch=0.19s
474/43812 (epoch 1.082) train_loss=415.04669189 time/batch=0.07s
475/43812 (epoch 1.084) train_loss=414.36590576 time/batch=0.08s
476/43812 (epoch 1.086) train_loss=237.02447510 time/batch=0.04s
477/43812 (epoch 1.089) train_loss=539.43640137 time/batch=0.09s
478/43812 (epoch 1.091) train_loss=395.71765137 time/batch=0.07s
479/43812 (epoch 1.093) train_loss=748.40319824 time/batch=0.12s
480/43812 (epoch 1.096) train_loss=372.15139771 time/batch=0.06s
481/43812 (epoch 1.098) train_loss=428.78985596 time/batch=0.07s
482/43812 (epoch 1.100) train_loss=766.25598145 time/batch=0.12s
483/43812 (epoch 1.102) train_loss=916.65441895 time/batch=0.15s
484/43812 (epoch 1.105) train_loss=319.22851562 time/batch=0.06s
485/43812 (epoch 1.107) train_loss=442.65814209 time/batch=0.33s
486/43812 (epoch 1.109) train_loss=401.36035156 time/batch=0.08s
487/43812 (epoch 1.112) train_loss=272.23150635 time/batch=0.05s
488/43812 (epoch 1.114) train_loss=603.97583008 time/batch=0.10s
489/43812 (epoch 1.116) train_loss=737.19647217 time/batch=0.31s
490/43812 (epoch 1.118) train_loss=349.94885254 time/batch=0.06s
491/43812 (epoch 1.121) train_loss=165.63302612 time/batch=0.03s
492/43812 (epoch 1.123) train_loss=160.36276245 time/batch=0.03s
493/43812 (epoch 1.125) train_loss=391.63146973 time/batch=0.06s
494/43812 (epoch 1.128) train_loss=460.72122192 time/batch=0.08s
495/43812 (epoch 1.130) train_loss=917.09436035 time/batch=0.14s
496/43812 (epoch 1.132) train_loss=623.67480469 time/batch=0.11s
497/43812 (epoch 1.134) train_loss=469.17065430 time/batch=0.08s
498/43812 (epoch 1.137) train_loss=390.79205322 time/batch=0.08s
499/43812 (epoch 1.139) train_loss=561.95214844 time/batch=0.09s
Validating
    loss:	382.166233

500/43812 (epoch 1.141) train_loss=1050.60058594 time/batch=1.30s
501/43812 (epoch 1.144) train_loss=328.98962402 time/batch=0.08s
502/43812 (epoch 1.146) train_loss=285.70223999 time/batch=0.05s
503/43812 (epoch 1.148) train_loss=253.66328430 time/batch=0.04s
504/43812 (epoch 1.150) train_loss=169.18234253 time/batch=0.03s
505/43812 (epoch 1.153) train_loss=361.99478149 time/batch=0.06s
506/43812 (epoch 1.155) train_loss=806.86328125 time/batch=0.15s
507/43812 (epoch 1.157) train_loss=621.37072754 time/batch=0.11s
508/43812 (epoch 1.159) train_loss=543.57116699 time/batch=0.09s
509/43812 (epoch 1.162) train_loss=171.35299683 time/batch=0.03s
510/43812 (epoch 1.164) train_loss=162.06498718 time/batch=0.03s
511/43812 (epoch 1.166) train_loss=439.54290771 time/batch=0.08s
512/43812 (epoch 1.169) train_loss=197.25811768 time/batch=0.04s
513/43812 (epoch 1.171) train_loss=399.70214844 time/batch=0.06s
514/43812 (epoch 1.173) train_loss=206.01646423 time/batch=0.04s
515/43812 (epoch 1.175) train_loss=489.24105835 time/batch=0.09s
516/43812 (epoch 1.178) train_loss=548.08361816 time/batch=0.09s
517/43812 (epoch 1.180) train_loss=275.68853760 time/batch=0.05s
518/43812 (epoch 1.182) train_loss=460.42605591 time/batch=0.08s
519/43812 (epoch 1.185) train_loss=539.68725586 time/batch=0.09s
520/43812 (epoch 1.187) train_loss=604.67645264 time/batch=0.09s
521/43812 (epoch 1.189) train_loss=509.69149780 time/batch=0.10s
522/43812 (epoch 1.191) train_loss=412.73220825 time/batch=0.05s
523/43812 (epoch 1.194) train_loss=634.06146240 time/batch=0.11s
524/43812 (epoch 1.196) train_loss=335.88140869 time/batch=0.07s
525/43812 (epoch 1.198) train_loss=669.11169434 time/batch=0.11s
526/43812 (epoch 1.201) train_loss=643.43505859 time/batch=0.09s
527/43812 (epoch 1.203) train_loss=480.51763916 time/batch=0.08s
528/43812 (epoch 1.205) train_loss=430.32397461 time/batch=0.08s
529/43812 (epoch 1.207) train_loss=1392.73352051 time/batch=0.51s
530/43812 (epoch 1.210) train_loss=888.57550049 time/batch=0.27s
531/43812 (epoch 1.212) train_loss=382.57421875 time/batch=0.07s
532/43812 (epoch 1.214) train_loss=519.64123535 time/batch=0.09s
533/43812 (epoch 1.217) train_loss=187.05439758 time/batch=0.04s
534/43812 (epoch 1.219) train_loss=281.77667236 time/batch=0.04s
535/43812 (epoch 1.221) train_loss=592.51782227 time/batch=0.09s
536/43812 (epoch 1.223) train_loss=308.45614624 time/batch=0.05s
537/43812 (epoch 1.226) train_loss=408.05575562 time/batch=0.07s
538/43812 (epoch 1.228) train_loss=180.33010864 time/batch=0.03s
539/43812 (epoch 1.230) train_loss=373.90280151 time/batch=0.07s
540/43812 (epoch 1.233) train_loss=172.23297119 time/batch=0.03s
541/43812 (epoch 1.235) train_loss=662.51293945 time/batch=0.11s
542/43812 (epoch 1.237) train_loss=601.55804443 time/batch=0.10s
543/43812 (epoch 1.239) train_loss=535.08636475 time/batch=0.09s
544/43812 (epoch 1.242) train_loss=520.61340332 time/batch=0.09s
545/43812 (epoch 1.244) train_loss=162.29446411 time/batch=0.03s
546/43812 (epoch 1.246) train_loss=426.01535034 time/batch=0.07s
547/43812 (epoch 1.249) train_loss=166.14311218 time/batch=0.03s
548/43812 (epoch 1.251) train_loss=187.73094177 time/batch=0.05s
549/43812 (epoch 1.253) train_loss=522.97094727 time/batch=0.07s
550/43812 (epoch 1.255) train_loss=227.02420044 time/batch=0.04s
551/43812 (epoch 1.258) train_loss=524.37695312 time/batch=0.08s
552/43812 (epoch 1.260) train_loss=463.16235352 time/batch=0.07s
553/43812 (epoch 1.262) train_loss=747.61517334 time/batch=0.12s
554/43812 (epoch 1.264) train_loss=413.02886963 time/batch=0.07s
555/43812 (epoch 1.267) train_loss=354.52752686 time/batch=0.07s
556/43812 (epoch 1.269) train_loss=506.24154663 time/batch=0.15s
557/43812 (epoch 1.271) train_loss=343.40490723 time/batch=0.06s
558/43812 (epoch 1.274) train_loss=523.42413330 time/batch=0.08s
559/43812 (epoch 1.276) train_loss=324.56274414 time/batch=0.05s
560/43812 (epoch 1.278) train_loss=503.54110718 time/batch=0.10s
561/43812 (epoch 1.280) train_loss=656.64184570 time/batch=0.10s
562/43812 (epoch 1.283) train_loss=296.97802734 time/batch=0.05s
563/43812 (epoch 1.285) train_loss=296.00079346 time/batch=0.06s
564/43812 (epoch 1.287) train_loss=517.19024658 time/batch=0.08s
565/43812 (epoch 1.290) train_loss=320.44851685 time/batch=0.06s
566/43812 (epoch 1.292) train_loss=355.53350830 time/batch=0.06s
567/43812 (epoch 1.294) train_loss=229.01455688 time/batch=0.04s
568/43812 (epoch 1.296) train_loss=290.96972656 time/batch=0.05s
569/43812 (epoch 1.299) train_loss=207.97479248 time/batch=0.04s
570/43812 (epoch 1.301) train_loss=155.52760315 time/batch=0.03s
571/43812 (epoch 1.303) train_loss=607.16339111 time/batch=0.11s
572/43812 (epoch 1.306) train_loss=180.66464233 time/batch=0.03s
573/43812 (epoch 1.308) train_loss=332.29357910 time/batch=0.06s
574/43812 (epoch 1.310) train_loss=396.95367432 time/batch=0.06s
575/43812 (epoch 1.312) train_loss=228.02215576 time/batch=0.05s
576/43812 (epoch 1.315) train_loss=531.31494141 time/batch=0.09s
577/43812 (epoch 1.317) train_loss=181.14834595 time/batch=0.03s
578/43812 (epoch 1.319) train_loss=195.84646606 time/batch=0.03s
579/43812 (epoch 1.322) train_loss=408.44610596 time/batch=0.07s
580/43812 (epoch 1.324) train_loss=368.59698486 time/batch=0.07s
581/43812 (epoch 1.326) train_loss=549.29504395 time/batch=0.09s
582/43812 (epoch 1.328) train_loss=409.75384521 time/batch=0.06s
583/43812 (epoch 1.331) train_loss=273.23007202 time/batch=0.06s
584/43812 (epoch 1.333) train_loss=212.82345581 time/batch=0.03s
585/43812 (epoch 1.335) train_loss=452.61816406 time/batch=0.08s
586/43812 (epoch 1.338) train_loss=422.16760254 time/batch=0.07s
587/43812 (epoch 1.340) train_loss=240.36607361 time/batch=0.05s
588/43812 (epoch 1.342) train_loss=201.33547974 time/batch=0.04s
589/43812 (epoch 1.344) train_loss=573.67431641 time/batch=0.12s
590/43812 (epoch 1.347) train_loss=352.43554688 time/batch=0.07s
591/43812 (epoch 1.349) train_loss=329.68249512 time/batch=0.05s
592/43812 (epoch 1.351) train_loss=363.31585693 time/batch=0.06s
593/43812 (epoch 1.353) train_loss=206.56251526 time/batch=0.04s
594/43812 (epoch 1.356) train_loss=396.37380981 time/batch=0.07s
595/43812 (epoch 1.358) train_loss=415.69122314 time/batch=0.31s
596/43812 (epoch 1.360) train_loss=167.34605408 time/batch=0.04s
597/43812 (epoch 1.363) train_loss=476.36157227 time/batch=0.08s
598/43812 (epoch 1.365) train_loss=281.37112427 time/batch=0.05s
599/43812 (epoch 1.367) train_loss=252.01335144 time/batch=0.05s
Validating
    loss:	382.454847

600/43812 (epoch 1.369) train_loss=169.50209045 time/batch=0.50s
601/43812 (epoch 1.372) train_loss=437.51910400 time/batch=0.07s
602/43812 (epoch 1.374) train_loss=478.27838135 time/batch=0.08s
603/43812 (epoch 1.376) train_loss=611.94970703 time/batch=0.09s
604/43812 (epoch 1.379) train_loss=899.98919678 time/batch=0.40s
605/43812 (epoch 1.381) train_loss=569.15362549 time/batch=0.10s
606/43812 (epoch 1.383) train_loss=648.21826172 time/batch=0.11s
607/43812 (epoch 1.385) train_loss=416.35488892 time/batch=0.07s
608/43812 (epoch 1.388) train_loss=410.27636719 time/batch=0.08s
609/43812 (epoch 1.390) train_loss=216.47183228 time/batch=0.04s
610/43812 (epoch 1.392) train_loss=453.47695923 time/batch=0.07s
611/43812 (epoch 1.395) train_loss=306.21624756 time/batch=0.06s
612/43812 (epoch 1.397) train_loss=160.58216858 time/batch=0.03s
613/43812 (epoch 1.399) train_loss=492.07995605 time/batch=0.08s
614/43812 (epoch 1.401) train_loss=392.25372314 time/batch=0.06s
615/43812 (epoch 1.404) train_loss=326.83639526 time/batch=0.05s
616/43812 (epoch 1.406) train_loss=165.24942017 time/batch=0.03s
617/43812 (epoch 1.408) train_loss=366.75579834 time/batch=0.06s
618/43812 (epoch 1.411) train_loss=173.69319153 time/batch=0.03s
619/43812 (epoch 1.413) train_loss=291.92974854 time/batch=0.05s
620/43812 (epoch 1.415) train_loss=399.44348145 time/batch=0.07s
621/43812 (epoch 1.417) train_loss=610.50744629 time/batch=0.10s
622/43812 (epoch 1.420) train_loss=185.50291443 time/batch=0.03s
623/43812 (epoch 1.422) train_loss=432.33682251 time/batch=0.08s
624/43812 (epoch 1.424) train_loss=264.76428223 time/batch=0.05s
625/43812 (epoch 1.427) train_loss=283.18826294 time/batch=0.05s
626/43812 (epoch 1.429) train_loss=147.38674927 time/batch=0.03s
627/43812 (epoch 1.431) train_loss=405.82873535 time/batch=0.08s
628/43812 (epoch 1.433) train_loss=360.10388184 time/batch=0.06s
629/43812 (epoch 1.436) train_loss=574.78729248 time/batch=0.10s
630/43812 (epoch 1.438) train_loss=222.16169739 time/batch=0.04s
631/43812 (epoch 1.440) train_loss=170.05647278 time/batch=0.03s
632/43812 (epoch 1.443) train_loss=543.65704346 time/batch=0.10s
633/43812 (epoch 1.445) train_loss=325.21704102 time/batch=0.06s
634/43812 (epoch 1.447) train_loss=438.97372437 time/batch=0.07s
635/43812 (epoch 1.449) train_loss=565.08386230 time/batch=0.10s
636/43812 (epoch 1.452) train_loss=214.73776245 time/batch=0.04s
637/43812 (epoch 1.454) train_loss=493.09368896 time/batch=0.08s
638/43812 (epoch 1.456) train_loss=345.72793579 time/batch=0.06s
639/43812 (epoch 1.458) train_loss=332.15759277 time/batch=0.06s
640/43812 (epoch 1.461) train_loss=159.69375610 time/batch=0.03s
641/43812 (epoch 1.463) train_loss=375.94824219 time/batch=0.06s
642/43812 (epoch 1.465) train_loss=395.55264282 time/batch=0.07s
643/43812 (epoch 1.468) train_loss=172.17636108 time/batch=0.03s
644/43812 (epoch 1.470) train_loss=182.40875244 time/batch=0.04s
645/43812 (epoch 1.472) train_loss=390.82901001 time/batch=0.07s
646/43812 (epoch 1.474) train_loss=133.43621826 time/batch=0.03s
647/43812 (epoch 1.477) train_loss=429.40786743 time/batch=0.07s
648/43812 (epoch 1.479) train_loss=346.89526367 time/batch=0.06s
649/43812 (epoch 1.481) train_loss=173.89254761 time/batch=0.03s
650/43812 (epoch 1.484) train_loss=197.99014282 time/batch=0.03s
651/43812 (epoch 1.486) train_loss=144.93518066 time/batch=0.03s
652/43812 (epoch 1.488) train_loss=204.95028687 time/batch=0.04s
653/43812 (epoch 1.490) train_loss=265.76083374 time/batch=0.05s
654/43812 (epoch 1.493) train_loss=248.57330322 time/batch=0.04s
655/43812 (epoch 1.495) train_loss=441.58435059 time/batch=0.08s
656/43812 (epoch 1.497) train_loss=229.58662415 time/batch=0.04s
657/43812 (epoch 1.500) train_loss=184.71133423 time/batch=0.04s
658/43812 (epoch 1.502) train_loss=304.07211304 time/batch=0.05s
659/43812 (epoch 1.504) train_loss=431.21224976 time/batch=0.08s
660/43812 (epoch 1.506) train_loss=538.59179688 time/batch=0.09s
661/43812 (epoch 1.509) train_loss=196.08894348 time/batch=0.04s
662/43812 (epoch 1.511) train_loss=211.67941284 time/batch=0.04s
663/43812 (epoch 1.513) train_loss=175.19842529 time/batch=0.04s
664/43812 (epoch 1.516) train_loss=189.39370728 time/batch=0.03s
665/43812 (epoch 1.518) train_loss=308.88598633 time/batch=0.06s
666/43812 (epoch 1.520) train_loss=312.02719116 time/batch=0.05s
667/43812 (epoch 1.522) train_loss=300.72839355 time/batch=0.05s
668/43812 (epoch 1.525) train_loss=192.61547852 time/batch=0.04s
669/43812 (epoch 1.527) train_loss=220.39880371 time/batch=0.04s
670/43812 (epoch 1.529) train_loss=214.45104980 time/batch=0.04s
671/43812 (epoch 1.532) train_loss=438.76849365 time/batch=0.07s
672/43812 (epoch 1.534) train_loss=388.21411133 time/batch=0.07s
673/43812 (epoch 1.536) train_loss=145.24395752 time/batch=0.03s
674/43812 (epoch 1.538) train_loss=189.61157227 time/batch=0.04s
675/43812 (epoch 1.541) train_loss=151.76216125 time/batch=0.03s
676/43812 (epoch 1.543) train_loss=346.90942383 time/batch=0.06s
677/43812 (epoch 1.545) train_loss=207.32666016 time/batch=0.04s
678/43812 (epoch 1.548) train_loss=610.53479004 time/batch=0.10s
