vocabulary size: 4476
n tunes: 3687
n train tunes: 3503.0
n validation tunes: 184.0
388/13136 (epoch 0.886) train_loss=168.53507996 time/batch=0.06s
389/13136 (epoch 0.888) train_loss=151.69966125 time/batch=0.04s
390/13136 (epoch 0.891) train_loss=463.16638184 time/batch=0.11s
391/13136 (epoch 0.893) train_loss=324.90216064 time/batch=0.08s
392/13136 (epoch 0.895) train_loss=443.63946533 time/batch=0.11s
393/13136 (epoch 0.898) train_loss=302.33551025 time/batch=0.08s
394/13136 (epoch 0.900) train_loss=179.42955017 time/batch=0.06s
395/13136 (epoch 0.902) train_loss=292.27893066 time/batch=0.05s
396/13136 (epoch 0.904) train_loss=319.16302490 time/batch=0.09s
397/13136 (epoch 0.907) train_loss=292.26672363 time/batch=0.08s
398/13136 (epoch 0.909) train_loss=251.19602966 time/batch=0.06s
399/13136 (epoch 0.911) train_loss=401.78121948 time/batch=0.09s
Validating
    loss:	658.387048

400/13136 (epoch 0.914) train_loss=243.07200623 time/batch=1.96s
401/13136 (epoch 0.916) train_loss=412.82995605 time/batch=0.10s
402/13136 (epoch 0.918) train_loss=261.97424316 time/batch=0.08s
403/13136 (epoch 0.920) train_loss=190.31915283 time/batch=0.05s
404/13136 (epoch 0.923) train_loss=526.87219238 time/batch=0.13s
405/13136 (epoch 0.925) train_loss=331.86816406 time/batch=0.09s
406/13136 (epoch 0.927) train_loss=232.11727905 time/batch=0.06s
407/13136 (epoch 0.929) train_loss=215.10284424 time/batch=0.06s
408/13136 (epoch 0.932) train_loss=198.71777344 time/batch=0.05s
409/13136 (epoch 0.934) train_loss=237.82955933 time/batch=0.06s
410/13136 (epoch 0.936) train_loss=206.94573975 time/batch=0.05s
411/13136 (epoch 0.939) train_loss=398.73706055 time/batch=0.10s
412/13136 (epoch 0.941) train_loss=251.98867798 time/batch=0.06s
413/13136 (epoch 0.943) train_loss=284.83306885 time/batch=0.09s
414/13136 (epoch 0.945) train_loss=305.28076172 time/batch=0.07s
415/13136 (epoch 0.948) train_loss=334.54306030 time/batch=0.08s
416/13136 (epoch 0.950) train_loss=238.12156677 time/batch=0.07s
417/13136 (epoch 0.952) train_loss=235.45571899 time/batch=0.07s
418/13136 (epoch 0.955) train_loss=324.72833252 time/batch=0.09s
419/13136 (epoch 0.957) train_loss=399.51168823 time/batch=0.10s
420/13136 (epoch 0.959) train_loss=336.38812256 time/batch=0.07s
421/13136 (epoch 0.961) train_loss=319.74072266 time/batch=0.09s
422/13136 (epoch 0.964) train_loss=253.92568970 time/batch=0.08s
423/13136 (epoch 0.966) train_loss=339.19128418 time/batch=0.09s
424/13136 (epoch 0.968) train_loss=258.56549072 time/batch=0.08s
425/13136 (epoch 0.971) train_loss=300.23352051 time/batch=0.07s
426/13136 (epoch 0.973) train_loss=255.92016602 time/batch=0.07s
427/13136 (epoch 0.975) train_loss=358.81280518 time/batch=0.10s
428/13136 (epoch 0.977) train_loss=289.03314209 time/batch=0.08s
429/13136 (epoch 0.980) train_loss=234.48461914 time/batch=0.08s
430/13136 (epoch 0.982) train_loss=387.99157715 time/batch=0.11s
431/13136 (epoch 0.984) train_loss=305.60928345 time/batch=0.09s
432/13136 (epoch 0.987) train_loss=402.81542969 time/batch=0.09s
433/13136 (epoch 0.989) train_loss=382.51327515 time/batch=0.10s
434/13136 (epoch 0.991) train_loss=425.07943726 time/batch=0.11s
435/13136 (epoch 0.993) train_loss=321.91546631 time/batch=0.09s
436/13136 (epoch 0.996) train_loss=327.84362793 time/batch=0.09s
437/13136 (epoch 0.998) train_loss=329.34790039 time/batch=0.09s
438/13136 (epoch 1.000) train_loss=786.18273926 time/batch=0.22s
439/13136 (epoch 1.003) train_loss=149.83467102 time/batch=0.04s
440/13136 (epoch 1.005) train_loss=2558.55810547 time/batch=0.41s
441/13136 (epoch 1.007) train_loss=315.70727539 time/batch=0.09s
442/13136 (epoch 1.009) train_loss=455.34161377 time/batch=0.11s
443/13136 (epoch 1.012) train_loss=445.58337402 time/batch=0.12s
444/13136 (epoch 1.014) train_loss=4145.06396484 time/batch=0.65s
445/13136 (epoch 1.016) train_loss=2274.94970703 time/batch=0.44s
446/13136 (epoch 1.019) train_loss=681.85559082 time/batch=0.17s
447/13136 (epoch 1.021) train_loss=588.78979492 time/batch=0.14s
448/13136 (epoch 1.023) train_loss=380.94757080 time/batch=0.11s
449/13136 (epoch 1.025) train_loss=9790.11230469 time/batch=2.20s
450/13136 (epoch 1.028) train_loss=170.34005737 time/batch=0.12s
451/13136 (epoch 1.030) train_loss=888.02685547 time/batch=0.18s
452/13136 (epoch 1.032) train_loss=803.07806396 time/batch=0.22s
453/13136 (epoch 1.035) train_loss=447.91217041 time/batch=0.12s
454/13136 (epoch 1.037) train_loss=4245.93457031 time/batch=0.70s
455/13136 (epoch 1.039) train_loss=500.85473633 time/batch=0.13s
456/13136 (epoch 1.041) train_loss=194.07998657 time/batch=0.04s
457/13136 (epoch 1.044) train_loss=471.52737427 time/batch=0.12s
458/13136 (epoch 1.046) train_loss=90.13483429 time/batch=0.03s
459/13136 (epoch 1.048) train_loss=1522.08996582 time/batch=0.26s
460/13136 (epoch 1.051) train_loss=404.32421875 time/batch=0.12s
461/13136 (epoch 1.053) train_loss=2209.54882812 time/batch=0.42s
462/13136 (epoch 1.055) train_loss=561.88916016 time/batch=0.15s
463/13136 (epoch 1.057) train_loss=599.52087402 time/batch=0.13s
464/13136 (epoch 1.060) train_loss=1339.06274414 time/batch=0.30s
465/13136 (epoch 1.062) train_loss=2852.30151367 time/batch=0.53s
466/13136 (epoch 1.064) train_loss=181.81964111 time/batch=0.05s
467/13136 (epoch 1.067) train_loss=217.29016113 time/batch=0.05s
468/13136 (epoch 1.069) train_loss=879.79760742 time/batch=0.21s
469/13136 (epoch 1.071) train_loss=5584.98632812 time/batch=0.97s
470/13136 (epoch 1.073) train_loss=4800.31884766 time/batch=1.48s
471/13136 (epoch 1.076) train_loss=435.37280273 time/batch=0.15s
472/13136 (epoch 1.078) train_loss=1162.23864746 time/batch=0.24s
473/13136 (epoch 1.080) train_loss=344.10324097 time/batch=0.08s
474/13136 (epoch 1.083) train_loss=174.26799011 time/batch=0.05s
475/13136 (epoch 1.085) train_loss=1008.04467773 time/batch=0.22s
476/13136 (epoch 1.087) train_loss=360.53106689 time/batch=0.10s
477/13136 (epoch 1.089) train_loss=1047.29602051 time/batch=0.23s
478/13136 (epoch 1.092) train_loss=412.03671265 time/batch=0.12s
479/13136 (epoch 1.094) train_loss=1095.96801758 time/batch=0.24s
480/13136 (epoch 1.096) train_loss=190.29986572 time/batch=0.06s
481/13136 (epoch 1.098) train_loss=1484.74902344 time/batch=0.30s
482/13136 (epoch 1.101) train_loss=522.21508789 time/batch=0.14s
483/13136 (epoch 1.103) train_loss=270.55810547 time/batch=0.05s
484/13136 (epoch 1.105) train_loss=810.32556152 time/batch=0.20s
485/13136 (epoch 1.108) train_loss=2629.30273438 time/batch=0.46s
486/13136 (epoch 1.110) train_loss=643.32470703 time/batch=0.14s
487/13136 (epoch 1.112) train_loss=1326.12524414 time/batch=0.26s
488/13136 (epoch 1.114) train_loss=601.60052490 time/batch=0.16s
489/13136 (epoch 1.117) train_loss=379.13116455 time/batch=0.08s
490/13136 (epoch 1.119) train_loss=961.92785645 time/batch=0.21s
491/13136 (epoch 1.121) train_loss=653.47875977 time/batch=0.17s
492/13136 (epoch 1.124) train_loss=415.09655762 time/batch=0.12s
493/13136 (epoch 1.126) train_loss=1714.23937988 time/batch=0.35s
494/13136 (epoch 1.128) train_loss=1685.66967773 time/batch=0.37s
495/13136 (epoch 1.130) train_loss=365.46340942 time/batch=0.10s
496/13136 (epoch 1.133) train_loss=938.16333008 time/batch=0.22s
497/13136 (epoch 1.135) train_loss=398.55249023 time/batch=0.09s
498/13136 (epoch 1.137) train_loss=498.17376709 time/batch=0.13s
499/13136 (epoch 1.140) train_loss=362.25012207 time/batch=0.11s
Validating
    loss:	600.513842

500/13136 (epoch 1.142) train_loss=1642.39843750 time/batch=2.14s
501/13136 (epoch 1.144) train_loss=226.25068665 time/batch=0.07s
502/13136 (epoch 1.146) train_loss=730.86425781 time/batch=0.17s
503/13136 (epoch 1.149) train_loss=1395.65234375 time/batch=0.27s
504/13136 (epoch 1.151) train_loss=307.56719971 time/batch=0.08s
505/13136 (epoch 1.153) train_loss=1558.88562012 time/batch=0.33s
506/13136 (epoch 1.156) train_loss=120.98223114 time/batch=0.04s
507/13136 (epoch 1.158) train_loss=688.57250977 time/batch=0.15s
508/13136 (epoch 1.160) train_loss=402.26916504 time/batch=0.12s
509/13136 (epoch 1.162) train_loss=657.90814209 time/batch=0.17s
510/13136 (epoch 1.165) train_loss=776.91613770 time/batch=0.19s
511/13136 (epoch 1.167) train_loss=439.50421143 time/batch=0.12s
512/13136 (epoch 1.169) train_loss=652.82049561 time/batch=0.17s
513/13136 (epoch 1.172) train_loss=345.30566406 time/batch=0.09s
514/13136 (epoch 1.174) train_loss=2165.30175781 time/batch=0.46s
515/13136 (epoch 1.176) train_loss=794.21850586 time/batch=0.21s
516/13136 (epoch 1.178) train_loss=496.96917725 time/batch=0.12s
517/13136 (epoch 1.181) train_loss=301.23565674 time/batch=0.08s
518/13136 (epoch 1.183) train_loss=242.80889893 time/batch=0.06s
519/13136 (epoch 1.185) train_loss=225.44171143 time/batch=0.06s
520/13136 (epoch 1.188) train_loss=509.73205566 time/batch=0.13s
521/13136 (epoch 1.190) train_loss=231.05558777 time/batch=0.07s
522/13136 (epoch 1.192) train_loss=546.05841064 time/batch=0.15s
523/13136 (epoch 1.194) train_loss=375.31921387 time/batch=0.08s
524/13136 (epoch 1.197) train_loss=2223.81567383 time/batch=0.49s
525/13136 (epoch 1.199) train_loss=277.28601074 time/batch=0.09s
526/13136 (epoch 1.201) train_loss=615.22729492 time/batch=0.16s
527/13136 (epoch 1.204) train_loss=396.26449585 time/batch=0.11s
528/13136 (epoch 1.206) train_loss=974.80487061 time/batch=0.23s
529/13136 (epoch 1.208) train_loss=1174.65344238 time/batch=0.25s
530/13136 (epoch 1.210) train_loss=144.54161072 time/batch=0.05s
531/13136 (epoch 1.213) train_loss=527.24810791 time/batch=0.11s
532/13136 (epoch 1.215) train_loss=345.19503784 time/batch=0.08s
533/13136 (epoch 1.217) train_loss=765.26501465 time/batch=0.18s
534/13136 (epoch 1.220) train_loss=148.98320007 time/batch=0.04s
535/13136 (epoch 1.222) train_loss=384.99380493 time/batch=0.11s
536/13136 (epoch 1.224) train_loss=197.21977234 time/batch=0.05s
537/13136 (epoch 1.226) train_loss=197.92402649 time/batch=0.05s
538/13136 (epoch 1.229) train_loss=541.31762695 time/batch=0.14s
539/13136 (epoch 1.231) train_loss=190.13690186 time/batch=0.06s
540/13136 (epoch 1.233) train_loss=446.39111328 time/batch=0.10s
541/13136 (epoch 1.236) train_loss=555.61413574 time/batch=0.14s
542/13136 (epoch 1.238) train_loss=1644.59057617 time/batch=0.32s
543/13136 (epoch 1.240) train_loss=484.76055908 time/batch=0.12s
544/13136 (epoch 1.242) train_loss=652.67382812 time/batch=0.15s
545/13136 (epoch 1.245) train_loss=389.23724365 time/batch=0.10s
546/13136 (epoch 1.247) train_loss=372.13546753 time/batch=0.10s
547/13136 (epoch 1.249) train_loss=311.37628174 time/batch=0.08s
548/13136 (epoch 1.251) train_loss=310.48803711 time/batch=0.08s
549/13136 (epoch 1.254) train_loss=214.75845337 time/batch=0.05s
550/13136 (epoch 1.256) train_loss=446.30230713 time/batch=0.10s
551/13136 (epoch 1.258) train_loss=3878.84350586 time/batch=1.90s
552/13136 (epoch 1.261) train_loss=752.44470215 time/batch=0.25s
553/13136 (epoch 1.263) train_loss=579.19274902 time/batch=0.16s
554/13136 (epoch 1.265) train_loss=205.27755737 time/batch=0.05s
555/13136 (epoch 1.267) train_loss=190.48577881 time/batch=0.06s
556/13136 (epoch 1.270) train_loss=514.74450684 time/batch=0.13s
557/13136 (epoch 1.272) train_loss=257.38720703 time/batch=0.06s
558/13136 (epoch 1.274) train_loss=439.47967529 time/batch=0.12s
559/13136 (epoch 1.277) train_loss=538.89086914 time/batch=0.14s
560/13136 (epoch 1.279) train_loss=694.66003418 time/batch=0.18s
561/13136 (epoch 1.281) train_loss=275.19006348 time/batch=0.08s
562/13136 (epoch 1.283) train_loss=466.91564941 time/batch=0.13s
563/13136 (epoch 1.286) train_loss=669.21899414 time/batch=0.16s
564/13136 (epoch 1.288) train_loss=669.40832520 time/batch=0.15s
565/13136 (epoch 1.290) train_loss=1483.49304199 time/batch=0.30s
566/13136 (epoch 1.293) train_loss=365.18395996 time/batch=0.10s
567/13136 (epoch 1.295) train_loss=751.09484863 time/batch=0.20s
568/13136 (epoch 1.297) train_loss=395.99920654 time/batch=0.10s
569/13136 (epoch 1.299) train_loss=415.16192627 time/batch=0.11s
570/13136 (epoch 1.302) train_loss=475.80511475 time/batch=0.12s
571/13136 (epoch 1.304) train_loss=218.95582581 time/batch=0.07s
572/13136 (epoch 1.306) train_loss=661.22808838 time/batch=0.17s
573/13136 (epoch 1.309) train_loss=758.67211914 time/batch=0.16s
574/13136 (epoch 1.311) train_loss=446.69775391 time/batch=0.14s
575/13136 (epoch 1.313) train_loss=430.45611572 time/batch=0.12s
576/13136 (epoch 1.315) train_loss=658.29382324 time/batch=0.15s
577/13136 (epoch 1.318) train_loss=230.91195679 time/batch=0.06s
578/13136 (epoch 1.320) train_loss=339.25225830 time/batch=0.08s
579/13136 (epoch 1.322) train_loss=557.15551758 time/batch=0.15s
580/13136 (epoch 1.325) train_loss=299.22192383 time/batch=0.09s
581/13136 (epoch 1.327) train_loss=470.77319336 time/batch=0.12s
582/13136 (epoch 1.329) train_loss=211.24362183 time/batch=0.06s
583/13136 (epoch 1.331) train_loss=412.23867798 time/batch=0.12s
584/13136 (epoch 1.334) train_loss=193.54040527 time/batch=0.05s
585/13136 (epoch 1.336) train_loss=1337.19311523 time/batch=0.27s
586/13136 (epoch 1.338) train_loss=457.94821167 time/batch=0.13s
587/13136 (epoch 1.341) train_loss=732.50140381 time/batch=0.19s
588/13136 (epoch 1.343) train_loss=721.68817139 time/batch=0.18s
589/13136 (epoch 1.345) train_loss=573.19018555 time/batch=0.17s
590/13136 (epoch 1.347) train_loss=561.13842773 time/batch=0.15s
591/13136 (epoch 1.350) train_loss=309.22573853 time/batch=0.06s
592/13136 (epoch 1.352) train_loss=215.18270874 time/batch=0.07s
593/13136 (epoch 1.354) train_loss=515.60742188 time/batch=0.13s
594/13136 (epoch 1.357) train_loss=519.12683105 time/batch=0.15s
595/13136 (epoch 1.359) train_loss=342.10437012 time/batch=0.09s
596/13136 (epoch 1.361) train_loss=261.68630981 time/batch=0.07s
597/13136 (epoch 1.363) train_loss=506.50323486 time/batch=0.14s
598/13136 (epoch 1.366) train_loss=364.07876587 time/batch=0.07s
599/13136 (epoch 1.368) train_loss=342.96365356 time/batch=0.08s
Validating
    loss:	571.834333

600/13136 (epoch 1.370) train_loss=527.34143066 time/batch=2.12s
601/13136 (epoch 1.373) train_loss=318.29476929 time/batch=0.09s
602/13136 (epoch 1.375) train_loss=505.52859497 time/batch=0.13s
603/13136 (epoch 1.377) train_loss=493.82525635 time/batch=0.14s
604/13136 (epoch 1.379) train_loss=437.54168701 time/batch=0.10s
605/13136 (epoch 1.382) train_loss=575.11859131 time/batch=0.16s
606/13136 (epoch 1.384) train_loss=205.19818115 time/batch=0.06s
607/13136 (epoch 1.386) train_loss=690.99487305 time/batch=0.18s
608/13136 (epoch 1.389) train_loss=383.72888184 time/batch=0.10s
609/13136 (epoch 1.391) train_loss=182.52722168 time/batch=0.06s
610/13136 (epoch 1.393) train_loss=759.19555664 time/batch=0.18s
611/13136 (epoch 1.395) train_loss=292.73626709 time/batch=0.07s
612/13136 (epoch 1.398) train_loss=633.39874268 time/batch=0.17s
613/13136 (epoch 1.400) train_loss=185.89486694 time/batch=0.05s
614/13136 (epoch 1.402) train_loss=429.97375488 time/batch=0.09s
615/13136 (epoch 1.405) train_loss=317.26187134 time/batch=0.08s
616/13136 (epoch 1.407) train_loss=190.48834229 time/batch=0.06s
617/13136 (epoch 1.409) train_loss=242.28605652 time/batch=0.07s
618/13136 (epoch 1.411) train_loss=363.72250366 time/batch=0.10s
619/13136 (epoch 1.414) train_loss=378.35235596 time/batch=0.10s
620/13136 (epoch 1.416) train_loss=404.42388916 time/batch=0.09s
621/13136 (epoch 1.418) train_loss=160.52481079 time/batch=0.06s
622/13136 (epoch 1.420) train_loss=324.31344604 time/batch=0.09s
623/13136 (epoch 1.423) train_loss=222.60504150 time/batch=0.06s
624/13136 (epoch 1.425) train_loss=448.32391357 time/batch=0.13s
625/13136 (epoch 1.427) train_loss=231.79811096 time/batch=0.06s
626/13136 (epoch 1.430) train_loss=432.78756714 time/batch=0.11s
627/13136 (epoch 1.432) train_loss=301.57995605 time/batch=0.08s
628/13136 (epoch 1.434) train_loss=532.49023438 time/batch=0.15s
629/13136 (epoch 1.436) train_loss=272.21829224 time/batch=0.07s
630/13136 (epoch 1.439) train_loss=458.83538818 time/batch=0.13s
631/13136 (epoch 1.441) train_loss=419.08648682 time/batch=0.12s
632/13136 (epoch 1.443) train_loss=521.27191162 time/batch=0.12s
633/13136 (epoch 1.446) train_loss=542.31939697 time/batch=0.17s
634/13136 (epoch 1.448) train_loss=306.25558472 time/batch=0.08s
635/13136 (epoch 1.450) train_loss=279.14691162 time/batch=0.07s
636/13136 (epoch 1.452) train_loss=336.82318115 time/batch=0.09s
637/13136 (epoch 1.455) train_loss=541.24609375 time/batch=0.14s
638/13136 (epoch 1.457) train_loss=382.41607666 time/batch=0.11s
639/13136 (epoch 1.459) train_loss=481.92999268 time/batch=0.11s
640/13136 (epoch 1.462) train_loss=338.49655151 time/batch=0.09s
641/13136 (epoch 1.464) train_loss=440.90496826 time/batch=0.12s
642/13136 (epoch 1.466) train_loss=284.33380127 time/batch=0.07s
643/13136 (epoch 1.468) train_loss=533.91644287 time/batch=0.11s
644/13136 (epoch 1.471) train_loss=190.15135193 time/batch=0.05s
645/13136 (epoch 1.473) train_loss=274.97003174 time/batch=0.08s
646/13136 (epoch 1.475) train_loss=367.72802734 time/batch=0.09s
647/13136 (epoch 1.478) train_loss=210.19982910 time/batch=0.06s
648/13136 (epoch 1.480) train_loss=272.52420044 time/batch=0.08s
649/13136 (epoch 1.482) train_loss=238.14131165 time/batch=0.06s
650/13136 (epoch 1.484) train_loss=497.88629150 time/batch=0.13s
651/13136 (epoch 1.487) train_loss=746.54553223 time/batch=0.20s
652/13136 (epoch 1.489) train_loss=248.61959839 time/batch=0.07s
653/13136 (epoch 1.491) train_loss=255.66308594 time/batch=0.07s
654/13136 (epoch 1.494) train_loss=263.84994507 time/batch=0.08s
655/13136 (epoch 1.496) train_loss=406.26171875 time/batch=0.10s
656/13136 (epoch 1.498) train_loss=306.41931152 time/batch=0.08s
657/13136 (epoch 1.500) train_loss=432.68725586 time/batch=0.11s
658/13136 (epoch 1.503) train_loss=483.03729248 time/batch=0.13s
659/13136 (epoch 1.505) train_loss=478.13549805 time/batch=0.13s
660/13136 (epoch 1.507) train_loss=253.19636536 time/batch=0.08s
661/13136 (epoch 1.510) train_loss=543.43072510 time/batch=0.13s
662/13136 (epoch 1.512) train_loss=461.54272461 time/batch=0.10s
663/13136 (epoch 1.514) train_loss=182.38226318 time/batch=0.05s
664/13136 (epoch 1.516) train_loss=600.83258057 time/batch=0.17s
665/13136 (epoch 1.519) train_loss=221.07556152 time/batch=0.07s
666/13136 (epoch 1.521) train_loss=398.17321777 time/batch=0.10s
667/13136 (epoch 1.523) train_loss=322.73071289 time/batch=0.10s
668/13136 (epoch 1.526) train_loss=224.05239868 time/batch=0.05s
669/13136 (epoch 1.528) train_loss=416.61041260 time/batch=0.09s
670/13136 (epoch 1.530) train_loss=354.62219238 time/batch=0.10s
671/13136 (epoch 1.532) train_loss=437.98205566 time/batch=0.12s
672/13136 (epoch 1.535) train_loss=484.49484253 time/batch=0.13s
673/13136 (epoch 1.537) train_loss=368.93218994 time/batch=0.09s
674/13136 (epoch 1.539) train_loss=339.16741943 time/batch=0.09s
675/13136 (epoch 1.542) train_loss=173.54830933 time/batch=0.05s
676/13136 (epoch 1.544) train_loss=526.57519531 time/batch=0.14s
677/13136 (epoch 1.546) train_loss=271.38806152 time/batch=0.07s
