vocabulary size: 4191
n tunes: 3689
n train tunes: 3505.0
n validation tunes: 184.0
388/43812 (epoch 0.886) train_loss=339.13262939 time/batch=0.09s
389/43812 (epoch 0.888) train_loss=315.34423828 time/batch=0.09s
390/43812 (epoch 0.890) train_loss=108.91098022 time/batch=0.05s
391/43812 (epoch 0.892) train_loss=390.69723511 time/batch=0.10s
392/43812 (epoch 0.895) train_loss=285.90362549 time/batch=0.08s
393/43812 (epoch 0.897) train_loss=345.37203979 time/batch=0.10s
394/43812 (epoch 0.899) train_loss=331.31182861 time/batch=0.09s
395/43812 (epoch 0.902) train_loss=355.80215454 time/batch=0.10s
396/43812 (epoch 0.904) train_loss=384.84658813 time/batch=0.11s
397/43812 (epoch 0.906) train_loss=214.58151245 time/batch=0.07s
398/43812 (epoch 0.908) train_loss=342.08746338 time/batch=0.10s
399/43812 (epoch 0.911) train_loss=337.15039062 time/batch=0.08s
Validating
    loss:	609.852704

400/43812 (epoch 0.913) train_loss=281.25814819 time/batch=2.43s
401/43812 (epoch 0.915) train_loss=323.19409180 time/batch=0.10s
402/43812 (epoch 0.918) train_loss=374.71124268 time/batch=0.10s
403/43812 (epoch 0.920) train_loss=9.68875885 time/batch=0.02s
404/43812 (epoch 0.922) train_loss=258.72442627 time/batch=0.07s
405/43812 (epoch 0.924) train_loss=303.03338623 time/batch=0.09s
406/43812 (epoch 0.927) train_loss=373.99786377 time/batch=0.10s
407/43812 (epoch 0.929) train_loss=465.32522583 time/batch=0.13s
408/43812 (epoch 0.931) train_loss=355.99758911 time/batch=0.09s
409/43812 (epoch 0.934) train_loss=390.62408447 time/batch=0.13s
410/43812 (epoch 0.936) train_loss=315.66339111 time/batch=0.09s
411/43812 (epoch 0.938) train_loss=411.05084229 time/batch=0.11s
412/43812 (epoch 0.940) train_loss=338.81442261 time/batch=0.09s
413/43812 (epoch 0.943) train_loss=394.61508179 time/batch=0.11s
414/43812 (epoch 0.945) train_loss=298.83703613 time/batch=0.09s
415/43812 (epoch 0.947) train_loss=264.32476807 time/batch=0.08s
416/43812 (epoch 0.950) train_loss=366.52621460 time/batch=0.10s
417/43812 (epoch 0.952) train_loss=347.09808350 time/batch=0.09s
418/43812 (epoch 0.954) train_loss=8.62221527 time/batch=0.02s
419/43812 (epoch 0.956) train_loss=306.97009277 time/batch=0.09s
420/43812 (epoch 0.959) train_loss=445.55352783 time/batch=0.11s
421/43812 (epoch 0.961) train_loss=413.01605225 time/batch=0.11s
422/43812 (epoch 0.963) train_loss=300.58935547 time/batch=0.08s
423/43812 (epoch 0.965) train_loss=374.49465942 time/batch=0.11s
424/43812 (epoch 0.968) train_loss=269.84277344 time/batch=0.09s
425/43812 (epoch 0.970) train_loss=319.50054932 time/batch=0.08s
426/43812 (epoch 0.972) train_loss=279.70706177 time/batch=0.09s
427/43812 (epoch 0.975) train_loss=438.32897949 time/batch=0.11s
428/43812 (epoch 0.977) train_loss=369.36718750 time/batch=0.11s
429/43812 (epoch 0.979) train_loss=10.18069267 time/batch=0.02s
430/43812 (epoch 0.981) train_loss=364.57696533 time/batch=0.11s
431/43812 (epoch 0.984) train_loss=322.62164307 time/batch=0.09s
432/43812 (epoch 0.986) train_loss=331.05944824 time/batch=0.08s
433/43812 (epoch 0.988) train_loss=97.29242706 time/batch=0.11s
434/43812 (epoch 0.991) train_loss=7.15225649 time/batch=0.03s
435/43812 (epoch 0.993) train_loss=7.45334482 time/batch=0.01s
436/43812 (epoch 0.995) train_loss=5.44936657 time/batch=0.01s
437/43812 (epoch 0.997) train_loss=5.30231476 time/batch=0.00s
438/43812 (epoch 1.000) train_loss=5.62427998 time/batch=0.01s
439/43812 (epoch 1.002) train_loss=12320.53125000 time/batch=1.74s
440/43812 (epoch 1.004) train_loss=1152.45434570 time/batch=0.30s
441/43812 (epoch 1.007) train_loss=246.47007751 time/batch=0.08s
442/43812 (epoch 1.009) train_loss=188.51692200 time/batch=0.06s
443/43812 (epoch 1.011) train_loss=2857.99243164 time/batch=0.57s
444/43812 (epoch 1.013) train_loss=507.82049561 time/batch=0.14s
445/43812 (epoch 1.016) train_loss=490.29571533 time/batch=0.14s
446/43812 (epoch 1.018) train_loss=7295.93359375 time/batch=2.32s
447/43812 (epoch 1.020) train_loss=472.11730957 time/batch=0.23s
448/43812 (epoch 1.023) train_loss=1641.25927734 time/batch=0.32s
449/43812 (epoch 1.025) train_loss=1948.96081543 time/batch=0.40s
450/43812 (epoch 1.027) train_loss=694.42901611 time/batch=0.18s
451/43812 (epoch 1.029) train_loss=697.32385254 time/batch=0.18s
452/43812 (epoch 1.032) train_loss=421.66564941 time/batch=0.12s
453/43812 (epoch 1.034) train_loss=446.40710449 time/batch=0.11s
454/43812 (epoch 1.036) train_loss=744.89770508 time/batch=0.19s
455/43812 (epoch 1.039) train_loss=5164.45556641 time/batch=0.71s
456/43812 (epoch 1.041) train_loss=1072.93347168 time/batch=0.26s
457/43812 (epoch 1.043) train_loss=614.11956787 time/batch=0.14s
458/43812 (epoch 1.045) train_loss=1336.79504395 time/batch=0.30s
459/43812 (epoch 1.048) train_loss=1854.59448242 time/batch=0.37s
460/43812 (epoch 1.050) train_loss=537.50573730 time/batch=0.15s
461/43812 (epoch 1.052) train_loss=8.60566425 time/batch=0.03s
462/43812 (epoch 1.054) train_loss=1477.01440430 time/batch=0.29s
463/43812 (epoch 1.057) train_loss=2853.90087891 time/batch=0.65s
464/43812 (epoch 1.059) train_loss=1828.35180664 time/batch=0.35s
465/43812 (epoch 1.061) train_loss=492.01699829 time/batch=0.13s
466/43812 (epoch 1.064) train_loss=377.85467529 time/batch=0.10s
467/43812 (epoch 1.066) train_loss=580.30554199 time/batch=0.15s
468/43812 (epoch 1.068) train_loss=171.34732056 time/batch=0.06s
469/43812 (epoch 1.070) train_loss=219.34851074 time/batch=0.06s
470/43812 (epoch 1.073) train_loss=913.41149902 time/batch=0.23s
471/43812 (epoch 1.075) train_loss=1131.79394531 time/batch=0.26s
472/43812 (epoch 1.077) train_loss=998.96276855 time/batch=0.26s
473/43812 (epoch 1.080) train_loss=1583.77685547 time/batch=0.28s
474/43812 (epoch 1.082) train_loss=1984.48339844 time/batch=0.46s
475/43812 (epoch 1.084) train_loss=1176.82568359 time/batch=0.29s
476/43812 (epoch 1.086) train_loss=187.99848938 time/batch=0.06s
477/43812 (epoch 1.089) train_loss=3853.31689453 time/batch=0.77s
478/43812 (epoch 1.091) train_loss=199.43978882 time/batch=0.08s
479/43812 (epoch 1.093) train_loss=1678.62890625 time/batch=0.35s
480/43812 (epoch 1.096) train_loss=631.07238770 time/batch=0.17s
481/43812 (epoch 1.098) train_loss=644.73883057 time/batch=0.17s
482/43812 (epoch 1.100) train_loss=453.74871826 time/batch=0.13s
483/43812 (epoch 1.102) train_loss=1741.71899414 time/batch=0.38s
484/43812 (epoch 1.105) train_loss=224.06710815 time/batch=0.07s
485/43812 (epoch 1.107) train_loss=1889.10083008 time/batch=0.32s
486/43812 (epoch 1.109) train_loss=486.56622314 time/batch=0.15s
487/43812 (epoch 1.112) train_loss=1207.48217773 time/batch=0.30s
488/43812 (epoch 1.114) train_loss=610.08172607 time/batch=0.18s
489/43812 (epoch 1.116) train_loss=191.40814209 time/batch=0.05s
490/43812 (epoch 1.118) train_loss=300.24655151 time/batch=0.07s
491/43812 (epoch 1.121) train_loss=739.70739746 time/batch=0.19s
492/43812 (epoch 1.123) train_loss=2865.07031250 time/batch=0.81s
493/43812 (epoch 1.125) train_loss=374.89862061 time/batch=0.12s
494/43812 (epoch 1.128) train_loss=1064.21557617 time/batch=0.24s
495/43812 (epoch 1.130) train_loss=2227.89770508 time/batch=0.41s
496/43812 (epoch 1.132) train_loss=213.37088013 time/batch=0.07s
497/43812 (epoch 1.134) train_loss=1374.21533203 time/batch=0.32s
498/43812 (epoch 1.137) train_loss=510.90902710 time/batch=0.14s
499/43812 (epoch 1.139) train_loss=390.65890503 time/batch=0.12s
Validating
    loss:	555.252100

500/43812 (epoch 1.141) train_loss=4249.13281250 time/batch=4.69s
501/43812 (epoch 1.144) train_loss=728.56243896 time/batch=0.29s
502/43812 (epoch 1.146) train_loss=451.61383057 time/batch=0.12s
503/43812 (epoch 1.148) train_loss=591.09362793 time/batch=0.15s
504/43812 (epoch 1.150) train_loss=427.80688477 time/batch=0.12s
505/43812 (epoch 1.153) train_loss=889.61981201 time/batch=0.22s
506/43812 (epoch 1.155) train_loss=473.55157471 time/batch=0.12s
507/43812 (epoch 1.157) train_loss=199.48100281 time/batch=0.06s
508/43812 (epoch 1.159) train_loss=440.21981812 time/batch=0.11s
509/43812 (epoch 1.162) train_loss=533.22253418 time/batch=0.14s
510/43812 (epoch 1.164) train_loss=115.97454834 time/batch=0.04s
511/43812 (epoch 1.166) train_loss=459.03002930 time/batch=0.13s
512/43812 (epoch 1.169) train_loss=750.97229004 time/batch=0.19s
513/43812 (epoch 1.171) train_loss=860.24884033 time/batch=0.22s
514/43812 (epoch 1.173) train_loss=761.30047607 time/batch=0.19s
515/43812 (epoch 1.175) train_loss=369.67639160 time/batch=0.09s
516/43812 (epoch 1.178) train_loss=921.66906738 time/batch=0.22s
517/43812 (epoch 1.180) train_loss=521.06628418 time/batch=0.14s
518/43812 (epoch 1.182) train_loss=230.45193481 time/batch=0.07s
519/43812 (epoch 1.185) train_loss=215.69401550 time/batch=0.07s
520/43812 (epoch 1.187) train_loss=895.42529297 time/batch=0.24s
521/43812 (epoch 1.189) train_loss=241.38679504 time/batch=0.07s
522/43812 (epoch 1.191) train_loss=505.41497803 time/batch=0.15s
523/43812 (epoch 1.194) train_loss=278.91760254 time/batch=0.08s
524/43812 (epoch 1.196) train_loss=613.32354736 time/batch=0.16s
525/43812 (epoch 1.198) train_loss=421.77282715 time/batch=0.11s
526/43812 (epoch 1.201) train_loss=415.64837646 time/batch=0.11s
527/43812 (epoch 1.203) train_loss=692.08422852 time/batch=0.18s
528/43812 (epoch 1.205) train_loss=616.92639160 time/batch=0.19s
529/43812 (epoch 1.207) train_loss=461.10775757 time/batch=0.13s
530/43812 (epoch 1.210) train_loss=286.31793213 time/batch=0.08s
531/43812 (epoch 1.212) train_loss=652.88623047 time/batch=0.17s
532/43812 (epoch 1.214) train_loss=493.64916992 time/batch=0.12s
533/43812 (epoch 1.217) train_loss=1770.46801758 time/batch=0.42s
534/43812 (epoch 1.219) train_loss=2436.43579102 time/batch=0.88s
535/43812 (epoch 1.221) train_loss=341.10534668 time/batch=0.11s
536/43812 (epoch 1.223) train_loss=804.09295654 time/batch=0.20s
537/43812 (epoch 1.226) train_loss=9.74900341 time/batch=0.02s
538/43812 (epoch 1.228) train_loss=380.78448486 time/batch=0.10s
539/43812 (epoch 1.230) train_loss=183.79660034 time/batch=0.05s
540/43812 (epoch 1.233) train_loss=176.03393555 time/batch=0.05s
541/43812 (epoch 1.235) train_loss=193.00526428 time/batch=0.06s
542/43812 (epoch 1.237) train_loss=450.84729004 time/batch=0.11s
543/43812 (epoch 1.239) train_loss=539.75317383 time/batch=0.13s
544/43812 (epoch 1.242) train_loss=686.86492920 time/batch=0.20s
545/43812 (epoch 1.244) train_loss=454.82977295 time/batch=0.11s
546/43812 (epoch 1.246) train_loss=725.83135986 time/batch=0.17s
547/43812 (epoch 1.249) train_loss=344.84960938 time/batch=0.10s
548/43812 (epoch 1.251) train_loss=333.77441406 time/batch=0.10s
549/43812 (epoch 1.253) train_loss=326.79455566 time/batch=0.08s
550/43812 (epoch 1.255) train_loss=273.73895264 time/batch=0.09s
551/43812 (epoch 1.258) train_loss=192.48910522 time/batch=0.05s
552/43812 (epoch 1.260) train_loss=396.48425293 time/batch=0.11s
553/43812 (epoch 1.262) train_loss=250.57144165 time/batch=0.07s
554/43812 (epoch 1.264) train_loss=425.30709839 time/batch=0.10s
555/43812 (epoch 1.267) train_loss=703.15344238 time/batch=0.21s
556/43812 (epoch 1.269) train_loss=223.65756226 time/batch=0.06s
557/43812 (epoch 1.271) train_loss=204.99221802 time/batch=0.06s
558/43812 (epoch 1.274) train_loss=516.98937988 time/batch=0.14s
559/43812 (epoch 1.276) train_loss=213.08258057 time/batch=0.06s
560/43812 (epoch 1.278) train_loss=435.68548584 time/batch=0.12s
561/43812 (epoch 1.280) train_loss=217.61492920 time/batch=0.07s
562/43812 (epoch 1.283) train_loss=521.00305176 time/batch=0.15s
563/43812 (epoch 1.285) train_loss=619.36840820 time/batch=0.17s
564/43812 (epoch 1.287) train_loss=268.24401855 time/batch=0.10s
565/43812 (epoch 1.290) train_loss=508.69122314 time/batch=0.13s
566/43812 (epoch 1.292) train_loss=631.10607910 time/batch=0.16s
567/43812 (epoch 1.294) train_loss=624.39288330 time/batch=0.19s
568/43812 (epoch 1.296) train_loss=345.44262695 time/batch=0.10s
569/43812 (epoch 1.299) train_loss=955.47583008 time/batch=0.21s
570/43812 (epoch 1.301) train_loss=388.09375000 time/batch=0.11s
571/43812 (epoch 1.303) train_loss=428.60662842 time/batch=0.12s
572/43812 (epoch 1.306) train_loss=461.19897461 time/batch=0.12s
573/43812 (epoch 1.308) train_loss=225.65493774 time/batch=0.07s
574/43812 (epoch 1.310) train_loss=648.70764160 time/batch=0.17s
575/43812 (epoch 1.312) train_loss=382.50283813 time/batch=0.10s
576/43812 (epoch 1.315) train_loss=554.79486084 time/batch=0.16s
577/43812 (epoch 1.317) train_loss=652.91864014 time/batch=0.15s
578/43812 (epoch 1.319) train_loss=600.25885010 time/batch=0.13s
579/43812 (epoch 1.322) train_loss=453.40142822 time/batch=0.12s
580/43812 (epoch 1.324) train_loss=204.20046997 time/batch=0.06s
581/43812 (epoch 1.326) train_loss=291.46240234 time/batch=0.09s
582/43812 (epoch 1.328) train_loss=642.06884766 time/batch=0.15s
583/43812 (epoch 1.331) train_loss=470.72601318 time/batch=0.13s
584/43812 (epoch 1.333) train_loss=197.05984497 time/batch=0.06s
585/43812 (epoch 1.335) train_loss=414.26873779 time/batch=0.12s
586/43812 (epoch 1.338) train_loss=194.24395752 time/batch=0.07s
587/43812 (epoch 1.340) train_loss=1668.57873535 time/batch=0.88s
588/43812 (epoch 1.342) train_loss=463.29437256 time/batch=0.15s
589/43812 (epoch 1.344) train_loss=231.86880493 time/batch=0.07s
590/43812 (epoch 1.347) train_loss=728.35638428 time/batch=0.20s
591/43812 (epoch 1.349) train_loss=592.89965820 time/batch=0.16s
592/43812 (epoch 1.351) train_loss=429.28863525 time/batch=0.14s
593/43812 (epoch 1.353) train_loss=433.38916016 time/batch=0.11s
594/43812 (epoch 1.356) train_loss=189.29214478 time/batch=0.07s
595/43812 (epoch 1.358) train_loss=484.22286987 time/batch=0.14s
596/43812 (epoch 1.360) train_loss=556.60009766 time/batch=0.16s
597/43812 (epoch 1.363) train_loss=187.77749634 time/batch=0.07s
598/43812 (epoch 1.365) train_loss=531.86297607 time/batch=0.14s
599/43812 (epoch 1.367) train_loss=228.87976074 time/batch=0.07s
Validating
    loss:	566.570280

600/43812 (epoch 1.369) train_loss=489.33776855 time/batch=2.39s
601/43812 (epoch 1.372) train_loss=317.36395264 time/batch=0.10s
602/43812 (epoch 1.374) train_loss=692.84082031 time/batch=0.14s
603/43812 (epoch 1.376) train_loss=356.19674683 time/batch=0.10s
604/43812 (epoch 1.379) train_loss=521.46478271 time/batch=0.13s
605/43812 (epoch 1.381) train_loss=553.79113770 time/batch=0.16s
606/43812 (epoch 1.383) train_loss=366.65423584 time/batch=0.09s
607/43812 (epoch 1.385) train_loss=184.69084167 time/batch=0.06s
608/43812 (epoch 1.388) train_loss=211.77206421 time/batch=0.05s
609/43812 (epoch 1.390) train_loss=746.42480469 time/batch=0.20s
610/43812 (epoch 1.392) train_loss=410.38327026 time/batch=0.11s
611/43812 (epoch 1.395) train_loss=398.99163818 time/batch=0.12s
612/43812 (epoch 1.397) train_loss=169.01849365 time/batch=0.05s
613/43812 (epoch 1.399) train_loss=754.76806641 time/batch=0.20s
614/43812 (epoch 1.401) train_loss=334.17202759 time/batch=0.10s
615/43812 (epoch 1.404) train_loss=360.80139160 time/batch=0.10s
616/43812 (epoch 1.406) train_loss=301.76596069 time/batch=0.07s
617/43812 (epoch 1.408) train_loss=588.93096924 time/batch=0.17s
618/43812 (epoch 1.411) train_loss=227.78012085 time/batch=0.07s
619/43812 (epoch 1.413) train_loss=343.51086426 time/batch=0.08s
620/43812 (epoch 1.415) train_loss=308.03762817 time/batch=0.10s
621/43812 (epoch 1.417) train_loss=646.82080078 time/batch=0.18s
622/43812 (epoch 1.420) train_loss=420.27142334 time/batch=0.11s
623/43812 (epoch 1.422) train_loss=414.24432373 time/batch=0.10s
624/43812 (epoch 1.424) train_loss=382.24612427 time/batch=0.11s
625/43812 (epoch 1.427) train_loss=10.00263119 time/batch=0.03s
626/43812 (epoch 1.429) train_loss=323.17263794 time/batch=0.08s
627/43812 (epoch 1.431) train_loss=179.61419678 time/batch=0.06s
628/43812 (epoch 1.433) train_loss=516.84252930 time/batch=0.13s
629/43812 (epoch 1.436) train_loss=198.03793335 time/batch=0.07s
630/43812 (epoch 1.438) train_loss=372.24682617 time/batch=0.11s
631/43812 (epoch 1.440) train_loss=401.06134033 time/batch=0.12s
632/43812 (epoch 1.443) train_loss=631.00158691 time/batch=0.16s
633/43812 (epoch 1.445) train_loss=242.92100525 time/batch=0.07s
634/43812 (epoch 1.447) train_loss=481.67425537 time/batch=0.14s
635/43812 (epoch 1.449) train_loss=412.23425293 time/batch=0.12s
636/43812 (epoch 1.452) train_loss=458.56927490 time/batch=0.13s
637/43812 (epoch 1.454) train_loss=301.47717285 time/batch=0.09s
638/43812 (epoch 1.456) train_loss=292.86404419 time/batch=0.08s
639/43812 (epoch 1.458) train_loss=590.09118652 time/batch=0.16s
640/43812 (epoch 1.461) train_loss=270.08123779 time/batch=0.08s
641/43812 (epoch 1.463) train_loss=238.68865967 time/batch=0.07s
642/43812 (epoch 1.465) train_loss=471.35333252 time/batch=0.10s
643/43812 (epoch 1.468) train_loss=537.56903076 time/batch=0.15s
644/43812 (epoch 1.470) train_loss=400.14810181 time/batch=0.10s
645/43812 (epoch 1.472) train_loss=420.66769409 time/batch=0.12s
646/43812 (epoch 1.474) train_loss=417.04968262 time/batch=0.10s
647/43812 (epoch 1.477) train_loss=420.64212036 time/batch=0.13s
648/43812 (epoch 1.479) train_loss=229.33551025 time/batch=0.07s
649/43812 (epoch 1.481) train_loss=455.91024780 time/batch=0.14s
650/43812 (epoch 1.484) train_loss=169.07431030 time/batch=0.04s
651/43812 (epoch 1.486) train_loss=293.86828613 time/batch=0.08s
652/43812 (epoch 1.488) train_loss=347.39190674 time/batch=0.10s
653/43812 (epoch 1.490) train_loss=201.20068359 time/batch=0.06s
654/43812 (epoch 1.493) train_loss=592.76110840 time/batch=0.16s
655/43812 (epoch 1.495) train_loss=335.36181641 time/batch=0.09s
656/43812 (epoch 1.497) train_loss=280.16668701 time/batch=0.09s
657/43812 (epoch 1.500) train_loss=215.86651611 time/batch=0.06s
658/43812 (epoch 1.502) train_loss=632.19012451 time/batch=0.16s
659/43812 (epoch 1.504) train_loss=283.52560425 time/batch=0.07s
660/43812 (epoch 1.506) train_loss=206.31973267 time/batch=0.08s
661/43812 (epoch 1.509) train_loss=298.79525757 time/batch=0.07s
662/43812 (epoch 1.511) train_loss=337.04812622 time/batch=0.11s
663/43812 (epoch 1.513) train_loss=343.67816162 time/batch=0.09s
664/43812 (epoch 1.516) train_loss=418.68667603 time/batch=0.12s
665/43812 (epoch 1.518) train_loss=472.96658325 time/batch=0.13s
666/43812 (epoch 1.520) train_loss=520.61071777 time/batch=0.14s
667/43812 (epoch 1.522) train_loss=274.04150391 time/batch=0.08s
668/43812 (epoch 1.525) train_loss=542.49328613 time/batch=0.14s
669/43812 (epoch 1.527) train_loss=183.38763428 time/batch=0.06s
670/43812 (epoch 1.529) train_loss=238.73640442 time/batch=0.07s
671/43812 (epoch 1.532) train_loss=412.98348999 time/batch=0.12s
672/43812 (epoch 1.534) train_loss=169.34396362 time/batch=0.05s
673/43812 (epoch 1.536) train_loss=371.93444824 time/batch=0.10s
674/43812 (epoch 1.538) train_loss=201.77761841 time/batch=0.07s
675/43812 (epoch 1.541) train_loss=446.74615479 time/batch=0.12s
676/43812 (epoch 1.543) train_loss=546.57745361 time/batch=0.17s
677/43812 (epoch 1.545) train_loss=338.85534668 time/batch=0.10s
678/43812 (epoch 1.548) train_loss=185.04162598 time/batch=0.05s
