vocabulary size: 6084
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
387/13140 (epoch 0.884) train_loss=397.25515747 time/batch=0.09s
388/13140 (epoch 0.886) train_loss=323.27871704 time/batch=0.07s
389/13140 (epoch 0.888) train_loss=209.75038147 time/batch=0.05s
390/13140 (epoch 0.890) train_loss=345.99853516 time/batch=0.07s
391/13140 (epoch 0.893) train_loss=195.71368408 time/batch=0.05s
392/13140 (epoch 0.895) train_loss=374.20806885 time/batch=0.08s
393/13140 (epoch 0.897) train_loss=231.86187744 time/batch=0.04s
394/13140 (epoch 0.900) train_loss=207.73614502 time/batch=0.05s
395/13140 (epoch 0.902) train_loss=198.10649109 time/batch=0.04s
396/13140 (epoch 0.904) train_loss=333.81890869 time/batch=0.07s
397/13140 (epoch 0.906) train_loss=208.64562988 time/batch=0.05s
398/13140 (epoch 0.909) train_loss=183.89608765 time/batch=0.04s
399/13140 (epoch 0.911) train_loss=280.13977051 time/batch=0.05s
Validating
    loss:	844.833830

400/13140 (epoch 0.913) train_loss=249.95622253 time/batch=2.15s
401/13140 (epoch 0.916) train_loss=213.83380127 time/batch=0.05s
402/13140 (epoch 0.918) train_loss=183.04420471 time/batch=0.05s
403/13140 (epoch 0.920) train_loss=184.20639038 time/batch=0.04s
404/13140 (epoch 0.922) train_loss=362.92791748 time/batch=0.08s
405/13140 (epoch 0.925) train_loss=231.56021118 time/batch=0.05s
406/13140 (epoch 0.927) train_loss=182.64241028 time/batch=0.05s
407/13140 (epoch 0.929) train_loss=244.75636292 time/batch=0.05s
408/13140 (epoch 0.932) train_loss=290.78326416 time/batch=0.05s
409/13140 (epoch 0.934) train_loss=396.49536133 time/batch=0.08s
410/13140 (epoch 0.936) train_loss=333.90814209 time/batch=0.07s
411/13140 (epoch 0.938) train_loss=189.83859253 time/batch=0.05s
412/13140 (epoch 0.941) train_loss=210.18098450 time/batch=0.05s
413/13140 (epoch 0.943) train_loss=221.59451294 time/batch=0.04s
414/13140 (epoch 0.945) train_loss=316.55850220 time/batch=0.06s
415/13140 (epoch 0.947) train_loss=230.35031128 time/batch=0.05s
416/13140 (epoch 0.950) train_loss=369.80697632 time/batch=0.07s
417/13140 (epoch 0.952) train_loss=333.96743774 time/batch=0.08s
418/13140 (epoch 0.954) train_loss=170.35000610 time/batch=0.05s
419/13140 (epoch 0.957) train_loss=358.67193604 time/batch=0.07s
420/13140 (epoch 0.959) train_loss=488.86788940 time/batch=0.08s
421/13140 (epoch 0.961) train_loss=295.90173340 time/batch=0.08s
422/13140 (epoch 0.963) train_loss=303.01623535 time/batch=0.07s
423/13140 (epoch 0.966) train_loss=412.07531738 time/batch=0.09s
424/13140 (epoch 0.968) train_loss=229.56713867 time/batch=0.05s
425/13140 (epoch 0.970) train_loss=386.25256348 time/batch=0.08s
426/13140 (epoch 0.973) train_loss=307.99328613 time/batch=0.08s
427/13140 (epoch 0.975) train_loss=231.92010498 time/batch=0.04s
428/13140 (epoch 0.977) train_loss=241.62857056 time/batch=0.07s
429/13140 (epoch 0.979) train_loss=353.83950806 time/batch=0.08s
430/13140 (epoch 0.982) train_loss=307.62854004 time/batch=0.07s
431/13140 (epoch 0.984) train_loss=457.96160889 time/batch=0.08s
432/13140 (epoch 0.986) train_loss=521.40057373 time/batch=0.09s
433/13140 (epoch 0.989) train_loss=412.19378662 time/batch=0.09s
434/13140 (epoch 0.991) train_loss=412.69720459 time/batch=0.08s
435/13140 (epoch 0.993) train_loss=392.70690918 time/batch=0.09s
436/13140 (epoch 0.995) train_loss=339.78088379 time/batch=0.07s
437/13140 (epoch 0.998) train_loss=307.15716553 time/batch=0.07s
438/13140 (epoch 1.000) train_loss=361.87539673 time/batch=0.08s
439/13140 (epoch 1.002) train_loss=4745.25292969 time/batch=2.03s
440/13140 (epoch 1.005) train_loss=3462.04589844 time/batch=0.58s
441/13140 (epoch 1.007) train_loss=1102.53454590 time/batch=0.20s
442/13140 (epoch 1.009) train_loss=435.86901855 time/batch=0.10s
443/13140 (epoch 1.011) train_loss=891.53723145 time/batch=0.16s
444/13140 (epoch 1.014) train_loss=2527.69311523 time/batch=0.42s
445/13140 (epoch 1.016) train_loss=1285.40734863 time/batch=0.21s
446/13140 (epoch 1.018) train_loss=546.82189941 time/batch=0.11s
447/13140 (epoch 1.021) train_loss=3810.19775391 time/batch=0.55s
448/13140 (epoch 1.023) train_loss=1105.13305664 time/batch=0.21s
449/13140 (epoch 1.025) train_loss=1378.67517090 time/batch=0.24s
450/13140 (epoch 1.027) train_loss=83.79228210 time/batch=0.04s
451/13140 (epoch 1.030) train_loss=1545.68615723 time/batch=0.22s
452/13140 (epoch 1.032) train_loss=930.01165771 time/batch=0.17s
453/13140 (epoch 1.034) train_loss=2005.16552734 time/batch=0.32s
454/13140 (epoch 1.037) train_loss=973.84252930 time/batch=0.17s
455/13140 (epoch 1.039) train_loss=5445.35742188 time/batch=0.78s
456/13140 (epoch 1.041) train_loss=4438.08837891 time/batch=0.66s
457/13140 (epoch 1.043) train_loss=3959.23828125 time/batch=0.67s
458/13140 (epoch 1.046) train_loss=825.11218262 time/batch=0.18s
459/13140 (epoch 1.048) train_loss=1235.64233398 time/batch=0.22s
460/13140 (epoch 1.050) train_loss=402.01318359 time/batch=0.08s
461/13140 (epoch 1.053) train_loss=201.93936157 time/batch=0.04s
462/13140 (epoch 1.055) train_loss=2006.28881836 time/batch=0.31s
463/13140 (epoch 1.057) train_loss=388.42654419 time/batch=0.09s
464/13140 (epoch 1.059) train_loss=1269.00256348 time/batch=0.20s
465/13140 (epoch 1.062) train_loss=6529.77441406 time/batch=0.91s
466/13140 (epoch 1.064) train_loss=508.16235352 time/batch=0.13s
467/13140 (epoch 1.066) train_loss=1604.99047852 time/batch=0.26s
468/13140 (epoch 1.068) train_loss=486.05398560 time/batch=0.10s
469/13140 (epoch 1.071) train_loss=462.42016602 time/batch=0.09s
470/13140 (epoch 1.073) train_loss=1342.04638672 time/batch=0.21s
471/13140 (epoch 1.075) train_loss=169.43026733 time/batch=0.05s
472/13140 (epoch 1.078) train_loss=8685.95312500 time/batch=1.21s
473/13140 (epoch 1.080) train_loss=587.07312012 time/batch=0.16s
474/13140 (epoch 1.082) train_loss=577.24096680 time/batch=0.10s
475/13140 (epoch 1.084) train_loss=5763.16455078 time/batch=1.88s
476/13140 (epoch 1.087) train_loss=601.92285156 time/batch=0.21s
477/13140 (epoch 1.089) train_loss=2399.75097656 time/batch=0.32s
478/13140 (epoch 1.091) train_loss=473.47528076 time/batch=0.11s
479/13140 (epoch 1.094) train_loss=445.74768066 time/batch=0.09s
480/13140 (epoch 1.096) train_loss=3546.89477539 time/batch=0.51s
481/13140 (epoch 1.098) train_loss=1280.03295898 time/batch=0.24s
482/13140 (epoch 1.100) train_loss=1992.44006348 time/batch=0.34s
483/13140 (epoch 1.103) train_loss=847.89575195 time/batch=0.17s
484/13140 (epoch 1.105) train_loss=441.76187134 time/batch=0.10s
485/13140 (epoch 1.107) train_loss=194.12890625 time/batch=0.04s
486/13140 (epoch 1.110) train_loss=498.39086914 time/batch=0.10s
487/13140 (epoch 1.112) train_loss=1244.89172363 time/batch=0.26s
488/13140 (epoch 1.114) train_loss=472.79190063 time/batch=0.09s
489/13140 (epoch 1.116) train_loss=2958.26635742 time/batch=0.39s
490/13140 (epoch 1.119) train_loss=537.05017090 time/batch=0.12s
491/13140 (epoch 1.121) train_loss=587.51672363 time/batch=0.11s
492/13140 (epoch 1.123) train_loss=1859.75476074 time/batch=0.28s
493/13140 (epoch 1.126) train_loss=450.61590576 time/batch=0.10s
494/13140 (epoch 1.128) train_loss=342.38885498 time/batch=0.07s
495/13140 (epoch 1.130) train_loss=614.91845703 time/batch=0.12s
496/13140 (epoch 1.132) train_loss=191.71536255 time/batch=0.04s
497/13140 (epoch 1.135) train_loss=612.65557861 time/batch=0.12s
498/13140 (epoch 1.137) train_loss=1137.85424805 time/batch=0.18s
499/13140 (epoch 1.139) train_loss=464.53106689 time/batch=0.10s
Validating
    loss:	729.561664

500/13140 (epoch 1.142) train_loss=804.08374023 time/batch=2.30s
501/13140 (epoch 1.144) train_loss=9016.94140625 time/batch=1.61s
502/13140 (epoch 1.146) train_loss=1580.38647461 time/batch=0.33s
503/13140 (epoch 1.148) train_loss=396.78381348 time/batch=0.09s
504/13140 (epoch 1.151) train_loss=1667.08374023 time/batch=0.25s
505/13140 (epoch 1.153) train_loss=135.52355957 time/batch=0.04s
506/13140 (epoch 1.155) train_loss=1439.87109375 time/batch=0.22s
507/13140 (epoch 1.158) train_loss=386.24270630 time/batch=0.09s
508/13140 (epoch 1.160) train_loss=1738.75695801 time/batch=0.24s
509/13140 (epoch 1.162) train_loss=481.20703125 time/batch=0.09s
510/13140 (epoch 1.164) train_loss=1471.56774902 time/batch=0.25s
511/13140 (epoch 1.167) train_loss=202.72517395 time/batch=0.06s
512/13140 (epoch 1.169) train_loss=1708.20922852 time/batch=0.30s
513/13140 (epoch 1.171) train_loss=530.30871582 time/batch=0.12s
514/13140 (epoch 1.174) train_loss=1745.99414062 time/batch=0.27s
515/13140 (epoch 1.176) train_loss=650.13079834 time/batch=0.14s
516/13140 (epoch 1.178) train_loss=281.94281006 time/batch=0.06s
517/13140 (epoch 1.180) train_loss=829.47705078 time/batch=0.14s
518/13140 (epoch 1.183) train_loss=555.81677246 time/batch=0.12s
519/13140 (epoch 1.185) train_loss=227.29165649 time/batch=0.04s
520/13140 (epoch 1.187) train_loss=1768.41821289 time/batch=0.30s
521/13140 (epoch 1.189) train_loss=1235.62133789 time/batch=0.22s
522/13140 (epoch 1.192) train_loss=632.66699219 time/batch=0.12s
523/13140 (epoch 1.194) train_loss=662.96295166 time/batch=0.15s
524/13140 (epoch 1.196) train_loss=2584.97412109 time/batch=0.42s
525/13140 (epoch 1.199) train_loss=709.99584961 time/batch=0.15s
526/13140 (epoch 1.201) train_loss=203.02394104 time/batch=0.05s
527/13140 (epoch 1.203) train_loss=1308.69360352 time/batch=0.28s
528/13140 (epoch 1.205) train_loss=678.00402832 time/batch=0.14s
529/13140 (epoch 1.208) train_loss=349.21600342 time/batch=0.07s
530/13140 (epoch 1.210) train_loss=1598.38256836 time/batch=0.26s
531/13140 (epoch 1.212) train_loss=409.44210815 time/batch=0.08s
532/13140 (epoch 1.215) train_loss=523.91650391 time/batch=0.11s
533/13140 (epoch 1.217) train_loss=1929.20104980 time/batch=0.35s
534/13140 (epoch 1.219) train_loss=813.36547852 time/batch=0.17s
535/13140 (epoch 1.221) train_loss=562.76184082 time/batch=0.11s
536/13140 (epoch 1.224) train_loss=418.94558716 time/batch=0.10s
537/13140 (epoch 1.226) train_loss=1541.00170898 time/batch=0.25s
538/13140 (epoch 1.228) train_loss=446.87310791 time/batch=0.09s
539/13140 (epoch 1.231) train_loss=200.19308472 time/batch=0.05s
540/13140 (epoch 1.233) train_loss=417.02532959 time/batch=0.07s
541/13140 (epoch 1.235) train_loss=521.77783203 time/batch=0.11s
542/13140 (epoch 1.237) train_loss=879.78698730 time/batch=0.18s
543/13140 (epoch 1.240) train_loss=2418.06469727 time/batch=0.35s
544/13140 (epoch 1.242) train_loss=530.91253662 time/batch=0.13s
545/13140 (epoch 1.244) train_loss=444.19338989 time/batch=0.09s
546/13140 (epoch 1.247) train_loss=777.79217529 time/batch=0.14s
547/13140 (epoch 1.249) train_loss=338.55004883 time/batch=0.08s
548/13140 (epoch 1.251) train_loss=2883.27392578 time/batch=0.49s
549/13140 (epoch 1.253) train_loss=348.55236816 time/batch=0.07s
550/13140 (epoch 1.256) train_loss=482.45568848 time/batch=0.11s
551/13140 (epoch 1.258) train_loss=189.63543701 time/batch=0.05s
552/13140 (epoch 1.260) train_loss=222.30444336 time/batch=0.03s
553/13140 (epoch 1.263) train_loss=1071.20703125 time/batch=0.20s
554/13140 (epoch 1.265) train_loss=246.94171143 time/batch=0.07s
555/13140 (epoch 1.267) train_loss=211.94195557 time/batch=0.04s
556/13140 (epoch 1.269) train_loss=211.88510132 time/batch=0.05s
557/13140 (epoch 1.272) train_loss=483.08010864 time/batch=0.10s
558/13140 (epoch 1.274) train_loss=680.25720215 time/batch=0.12s
559/13140 (epoch 1.276) train_loss=2440.92138672 time/batch=0.43s
560/13140 (epoch 1.279) train_loss=396.65997314 time/batch=0.09s
561/13140 (epoch 1.281) train_loss=320.79107666 time/batch=0.08s
562/13140 (epoch 1.283) train_loss=820.66766357 time/batch=0.16s
563/13140 (epoch 1.285) train_loss=549.97619629 time/batch=0.11s
564/13140 (epoch 1.288) train_loss=404.51452637 time/batch=0.08s
565/13140 (epoch 1.290) train_loss=493.03118896 time/batch=0.10s
566/13140 (epoch 1.292) train_loss=241.94078064 time/batch=0.06s
567/13140 (epoch 1.295) train_loss=769.73461914 time/batch=0.14s
568/13140 (epoch 1.297) train_loss=1893.76318359 time/batch=0.29s
569/13140 (epoch 1.299) train_loss=258.81164551 time/batch=0.05s
570/13140 (epoch 1.301) train_loss=504.23577881 time/batch=0.11s
571/13140 (epoch 1.304) train_loss=1468.23730469 time/batch=0.30s
572/13140 (epoch 1.306) train_loss=109.21013641 time/batch=0.04s
573/13140 (epoch 1.308) train_loss=340.26086426 time/batch=0.07s
574/13140 (epoch 1.311) train_loss=180.63668823 time/batch=0.04s
575/13140 (epoch 1.313) train_loss=133.29388428 time/batch=0.03s
576/13140 (epoch 1.315) train_loss=139.86293030 time/batch=0.03s
577/13140 (epoch 1.317) train_loss=371.11645508 time/batch=0.09s
578/13140 (epoch 1.320) train_loss=2371.73120117 time/batch=0.37s
579/13140 (epoch 1.322) train_loss=606.17480469 time/batch=0.12s
580/13140 (epoch 1.324) train_loss=681.65917969 time/batch=0.14s
581/13140 (epoch 1.326) train_loss=361.31732178 time/batch=0.07s
582/13140 (epoch 1.329) train_loss=307.88183594 time/batch=0.07s
583/13140 (epoch 1.331) train_loss=266.26416016 time/batch=0.06s
584/13140 (epoch 1.333) train_loss=283.90090942 time/batch=0.06s
585/13140 (epoch 1.336) train_loss=181.38267517 time/batch=0.04s
586/13140 (epoch 1.338) train_loss=351.65606689 time/batch=0.08s
587/13140 (epoch 1.340) train_loss=241.89375305 time/batch=0.05s
588/13140 (epoch 1.342) train_loss=375.59295654 time/batch=0.08s
589/13140 (epoch 1.345) train_loss=859.90832520 time/batch=0.17s
590/13140 (epoch 1.347) train_loss=677.49517822 time/batch=0.15s
591/13140 (epoch 1.349) train_loss=168.17300415 time/batch=0.04s
592/13140 (epoch 1.352) train_loss=494.53616333 time/batch=0.09s
593/13140 (epoch 1.354) train_loss=200.92968750 time/batch=0.05s
594/13140 (epoch 1.356) train_loss=395.61175537 time/batch=0.09s
595/13140 (epoch 1.358) train_loss=536.39355469 time/batch=0.12s
596/13140 (epoch 1.361) train_loss=830.08258057 time/batch=0.17s
597/13140 (epoch 1.363) train_loss=468.31842041 time/batch=0.10s
598/13140 (epoch 1.365) train_loss=546.65075684 time/batch=0.14s
599/13140 (epoch 1.368) train_loss=446.07760620 time/batch=0.08s
Validating
    loss:	738.390906

600/13140 (epoch 1.370) train_loss=2296.19018555 time/batch=2.42s
601/13140 (epoch 1.372) train_loss=392.53662109 time/batch=0.10s
602/13140 (epoch 1.374) train_loss=485.36203003 time/batch=0.10s
603/13140 (epoch 1.377) train_loss=188.99371338 time/batch=0.04s
604/13140 (epoch 1.379) train_loss=898.61590576 time/batch=0.19s
605/13140 (epoch 1.381) train_loss=475.69033813 time/batch=0.10s
606/13140 (epoch 1.384) train_loss=491.22598267 time/batch=0.10s
607/13140 (epoch 1.386) train_loss=223.36979675 time/batch=0.05s
608/13140 (epoch 1.388) train_loss=213.05108643 time/batch=0.04s
609/13140 (epoch 1.390) train_loss=248.70608521 time/batch=0.05s
610/13140 (epoch 1.393) train_loss=204.78735352 time/batch=0.05s
611/13140 (epoch 1.395) train_loss=431.45410156 time/batch=0.09s
612/13140 (epoch 1.397) train_loss=724.12243652 time/batch=0.14s
613/13140 (epoch 1.400) train_loss=314.75610352 time/batch=0.06s
614/13140 (epoch 1.402) train_loss=1002.16821289 time/batch=0.17s
615/13140 (epoch 1.404) train_loss=581.34716797 time/batch=0.13s
616/13140 (epoch 1.406) train_loss=325.35260010 time/batch=0.07s
617/13140 (epoch 1.409) train_loss=486.26092529 time/batch=0.10s
618/13140 (epoch 1.411) train_loss=187.13229370 time/batch=0.04s
619/13140 (epoch 1.413) train_loss=171.93850708 time/batch=0.04s
620/13140 (epoch 1.416) train_loss=324.59280396 time/batch=0.07s
621/13140 (epoch 1.418) train_loss=225.24961853 time/batch=0.05s
622/13140 (epoch 1.420) train_loss=713.30541992 time/batch=0.12s
623/13140 (epoch 1.422) train_loss=472.42514038 time/batch=0.10s
624/13140 (epoch 1.425) train_loss=211.99095154 time/batch=0.04s
625/13140 (epoch 1.427) train_loss=377.60626221 time/batch=0.07s
626/13140 (epoch 1.429) train_loss=751.98144531 time/batch=0.17s
627/13140 (epoch 1.432) train_loss=461.45562744 time/batch=0.09s
628/13140 (epoch 1.434) train_loss=470.29254150 time/batch=0.10s
629/13140 (epoch 1.436) train_loss=224.61483765 time/batch=0.06s
630/13140 (epoch 1.438) train_loss=175.33122253 time/batch=0.03s
631/13140 (epoch 1.441) train_loss=533.41265869 time/batch=0.11s
632/13140 (epoch 1.443) train_loss=226.77699280 time/batch=0.05s
633/13140 (epoch 1.445) train_loss=518.23950195 time/batch=0.10s
634/13140 (epoch 1.447) train_loss=370.99926758 time/batch=0.07s
635/13140 (epoch 1.450) train_loss=200.33203125 time/batch=0.06s
636/13140 (epoch 1.452) train_loss=594.83410645 time/batch=0.11s
637/13140 (epoch 1.454) train_loss=228.76913452 time/batch=0.05s
638/13140 (epoch 1.457) train_loss=310.56036377 time/batch=0.07s
639/13140 (epoch 1.459) train_loss=577.37939453 time/batch=0.11s
640/13140 (epoch 1.461) train_loss=311.85522461 time/batch=0.07s
641/13140 (epoch 1.463) train_loss=495.23193359 time/batch=0.10s
642/13140 (epoch 1.466) train_loss=360.68981934 time/batch=0.09s
643/13140 (epoch 1.468) train_loss=610.34191895 time/batch=0.12s
644/13140 (epoch 1.470) train_loss=303.35736084 time/batch=0.07s
645/13140 (epoch 1.473) train_loss=219.91171265 time/batch=0.04s
646/13140 (epoch 1.475) train_loss=207.30395508 time/batch=0.05s
647/13140 (epoch 1.477) train_loss=1506.24816895 time/batch=0.30s
648/13140 (epoch 1.479) train_loss=345.36285400 time/batch=0.07s
649/13140 (epoch 1.482) train_loss=361.09246826 time/batch=0.08s
650/13140 (epoch 1.484) train_loss=221.83911133 time/batch=0.05s
651/13140 (epoch 1.486) train_loss=670.56262207 time/batch=0.13s
652/13140 (epoch 1.489) train_loss=461.15325928 time/batch=0.09s
653/13140 (epoch 1.491) train_loss=331.18972778 time/batch=0.07s
654/13140 (epoch 1.493) train_loss=762.31201172 time/batch=0.17s
655/13140 (epoch 1.495) train_loss=339.75665283 time/batch=0.07s
656/13140 (epoch 1.498) train_loss=675.49078369 time/batch=0.17s
657/13140 (epoch 1.500) train_loss=213.37503052 time/batch=0.04s
658/13140 (epoch 1.502) train_loss=232.78445435 time/batch=0.06s
659/13140 (epoch 1.505) train_loss=384.45602417 time/batch=0.07s
660/13140 (epoch 1.507) train_loss=346.70397949 time/batch=0.07s
661/13140 (epoch 1.509) train_loss=348.05718994 time/batch=0.08s
662/13140 (epoch 1.511) train_loss=110.51913452 time/batch=0.03s
663/13140 (epoch 1.514) train_loss=321.27792358 time/batch=0.07s
664/13140 (epoch 1.516) train_loss=227.65711975 time/batch=0.05s
665/13140 (epoch 1.518) train_loss=467.24194336 time/batch=0.10s
666/13140 (epoch 1.521) train_loss=197.38195801 time/batch=0.04s
667/13140 (epoch 1.523) train_loss=371.27206421 time/batch=0.08s
668/13140 (epoch 1.525) train_loss=475.97912598 time/batch=0.09s
669/13140 (epoch 1.527) train_loss=276.12420654 time/batch=0.06s
670/13140 (epoch 1.530) train_loss=667.94506836 time/batch=0.12s
671/13140 (epoch 1.532) train_loss=154.50010681 time/batch=0.04s
672/13140 (epoch 1.534) train_loss=202.02697754 time/batch=0.04s
673/13140 (epoch 1.537) train_loss=459.27212524 time/batch=0.10s
674/13140 (epoch 1.539) train_loss=412.15582275 time/batch=0.11s
675/13140 (epoch 1.541) train_loss=395.34768677 time/batch=0.06s
676/13140 (epoch 1.543) train_loss=245.99295044 time/batch=0.06s
677/13140 (epoch 1.546) train_loss=558.54730225 time/batch=0.12s
