vocabulary size: 5958
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
387/43800 (epoch 0.884) train_loss=323.64929199 time/batch=0.08s
388/43800 (epoch 0.886) train_loss=269.35339355 time/batch=0.07s
389/43800 (epoch 0.888) train_loss=380.98925781 time/batch=0.08s
390/43800 (epoch 0.890) train_loss=437.36080933 time/batch=0.09s
391/43800 (epoch 0.893) train_loss=300.72885132 time/batch=0.07s
392/43800 (epoch 0.895) train_loss=280.71154785 time/batch=0.08s
393/43800 (epoch 0.897) train_loss=276.17199707 time/batch=0.07s
394/43800 (epoch 0.900) train_loss=205.58721924 time/batch=0.05s
395/43800 (epoch 0.902) train_loss=323.15063477 time/batch=0.09s
396/43800 (epoch 0.904) train_loss=214.64123535 time/batch=0.06s
397/43800 (epoch 0.906) train_loss=243.41979980 time/batch=0.05s
398/43800 (epoch 0.909) train_loss=229.33270264 time/batch=0.05s
399/43800 (epoch 0.911) train_loss=260.54638672 time/batch=0.06s
Validating
    loss:	845.277034

400/43800 (epoch 0.913) train_loss=9.56403160 time/batch=2.34s
401/43800 (epoch 0.916) train_loss=8.05226612 time/batch=0.01s
402/43800 (epoch 0.918) train_loss=7.30504704 time/batch=0.01s
403/43800 (epoch 0.920) train_loss=229.85801697 time/batch=0.04s
404/43800 (epoch 0.922) train_loss=195.26583862 time/batch=0.06s
405/43800 (epoch 0.925) train_loss=239.71987915 time/batch=0.05s
406/43800 (epoch 0.927) train_loss=243.21014404 time/batch=0.06s
407/43800 (epoch 0.929) train_loss=174.18025208 time/batch=0.05s
408/43800 (epoch 0.932) train_loss=243.21228027 time/batch=0.06s
409/43800 (epoch 0.934) train_loss=281.10595703 time/batch=0.06s
410/43800 (epoch 0.936) train_loss=355.94085693 time/batch=0.08s
411/43800 (epoch 0.938) train_loss=258.51980591 time/batch=0.09s
412/43800 (epoch 0.941) train_loss=71.51470184 time/batch=0.05s
413/43800 (epoch 0.943) train_loss=6.33332443 time/batch=0.02s
414/43800 (epoch 0.945) train_loss=7.05300760 time/batch=0.01s
415/43800 (epoch 0.947) train_loss=5.94980812 time/batch=0.00s
416/43800 (epoch 0.950) train_loss=5.31552124 time/batch=0.01s
417/43800 (epoch 0.952) train_loss=4.96005440 time/batch=0.02s
418/43800 (epoch 0.954) train_loss=6.28833485 time/batch=0.01s
419/43800 (epoch 0.957) train_loss=5.10201073 time/batch=0.00s
420/43800 (epoch 0.959) train_loss=4.51319122 time/batch=0.01s
421/43800 (epoch 0.961) train_loss=3.19006419 time/batch=0.01s
422/43800 (epoch 0.963) train_loss=4.06210423 time/batch=0.00s
423/43800 (epoch 0.966) train_loss=4.09484625 time/batch=0.01s
424/43800 (epoch 0.968) train_loss=5.62706280 time/batch=0.01s
425/43800 (epoch 0.970) train_loss=4.34177160 time/batch=0.01s
426/43800 (epoch 0.973) train_loss=6.16861725 time/batch=0.00s
427/43800 (epoch 0.975) train_loss=4.36991119 time/batch=0.01s
428/43800 (epoch 0.977) train_loss=4.77572489 time/batch=0.01s
429/43800 (epoch 0.979) train_loss=4.02107191 time/batch=0.01s
430/43800 (epoch 0.982) train_loss=3.49262524 time/batch=0.01s
431/43800 (epoch 0.984) train_loss=4.14341164 time/batch=0.01s
432/43800 (epoch 0.986) train_loss=3.78352928 time/batch=0.01s
433/43800 (epoch 0.989) train_loss=4.63559437 time/batch=0.01s
434/43800 (epoch 0.991) train_loss=4.48821068 time/batch=0.00s
435/43800 (epoch 0.993) train_loss=4.47631836 time/batch=0.01s
436/43800 (epoch 0.995) train_loss=3.22431707 time/batch=0.01s
437/43800 (epoch 0.998) train_loss=4.30032921 time/batch=0.01s
438/43800 (epoch 1.000) train_loss=3.09016180 time/batch=0.00s
439/43800 (epoch 1.002) train_loss=1758.18212891 time/batch=0.30s
440/43800 (epoch 1.005) train_loss=719.30480957 time/batch=0.16s
441/43800 (epoch 1.007) train_loss=1128.42150879 time/batch=0.17s
442/43800 (epoch 1.009) train_loss=693.53973389 time/batch=0.15s
443/43800 (epoch 1.011) train_loss=1869.63525391 time/batch=0.25s
444/43800 (epoch 1.014) train_loss=1160.71667480 time/batch=0.21s
445/43800 (epoch 1.016) train_loss=458.03833008 time/batch=0.11s
446/43800 (epoch 1.018) train_loss=4014.49145508 time/batch=0.57s
447/43800 (epoch 1.021) train_loss=3871.38696289 time/batch=0.64s
448/43800 (epoch 1.023) train_loss=279.67059326 time/batch=0.08s
449/43800 (epoch 1.025) train_loss=1312.59350586 time/batch=0.24s
450/43800 (epoch 1.027) train_loss=1093.39660645 time/batch=0.21s
451/43800 (epoch 1.030) train_loss=702.51458740 time/batch=0.13s
452/43800 (epoch 1.032) train_loss=190.22503662 time/batch=0.05s
453/43800 (epoch 1.034) train_loss=2153.46435547 time/batch=0.37s
454/43800 (epoch 1.037) train_loss=1180.08374023 time/batch=0.23s
455/43800 (epoch 1.039) train_loss=529.24542236 time/batch=0.11s
456/43800 (epoch 1.041) train_loss=368.47692871 time/batch=0.07s
457/43800 (epoch 1.043) train_loss=2212.59594727 time/batch=0.35s
458/43800 (epoch 1.046) train_loss=227.41180420 time/batch=0.06s
459/43800 (epoch 1.048) train_loss=316.92474365 time/batch=0.05s
460/43800 (epoch 1.050) train_loss=325.61010742 time/batch=0.07s
461/43800 (epoch 1.053) train_loss=189.12039185 time/batch=0.05s
462/43800 (epoch 1.055) train_loss=1358.78955078 time/batch=0.26s
463/43800 (epoch 1.057) train_loss=3465.28564453 time/batch=0.55s
464/43800 (epoch 1.059) train_loss=2172.76367188 time/batch=0.38s
465/43800 (epoch 1.062) train_loss=539.06549072 time/batch=0.12s
466/43800 (epoch 1.064) train_loss=593.33618164 time/batch=0.11s
467/43800 (epoch 1.066) train_loss=1009.63903809 time/batch=0.23s
468/43800 (epoch 1.068) train_loss=8173.99023438 time/batch=2.00s
469/43800 (epoch 1.071) train_loss=1732.53466797 time/batch=0.37s
470/43800 (epoch 1.073) train_loss=1299.24121094 time/batch=0.25s
471/43800 (epoch 1.075) train_loss=1458.85839844 time/batch=0.24s
472/43800 (epoch 1.078) train_loss=1694.62438965 time/batch=0.34s
473/43800 (epoch 1.080) train_loss=2825.69848633 time/batch=0.43s
474/43800 (epoch 1.082) train_loss=944.29602051 time/batch=0.20s
475/43800 (epoch 1.084) train_loss=758.27966309 time/batch=0.16s
476/43800 (epoch 1.087) train_loss=2845.60229492 time/batch=0.50s
477/43800 (epoch 1.089) train_loss=1247.56750488 time/batch=0.25s
478/43800 (epoch 1.091) train_loss=384.17208862 time/batch=0.08s
479/43800 (epoch 1.094) train_loss=1467.71130371 time/batch=0.30s
480/43800 (epoch 1.096) train_loss=586.94195557 time/batch=0.13s
481/43800 (epoch 1.098) train_loss=563.41125488 time/batch=0.16s
482/43800 (epoch 1.100) train_loss=3744.13134766 time/batch=2.18s
483/43800 (epoch 1.103) train_loss=855.72302246 time/batch=0.29s
484/43800 (epoch 1.105) train_loss=1611.92211914 time/batch=0.29s
485/43800 (epoch 1.107) train_loss=2764.01245117 time/batch=0.52s
486/43800 (epoch 1.110) train_loss=1523.29040527 time/batch=0.27s
487/43800 (epoch 1.112) train_loss=2289.68652344 time/batch=0.40s
488/43800 (epoch 1.114) train_loss=2456.53417969 time/batch=0.40s
489/43800 (epoch 1.116) train_loss=1304.93017578 time/batch=0.29s
490/43800 (epoch 1.119) train_loss=327.00952148 time/batch=0.08s
491/43800 (epoch 1.121) train_loss=242.80120850 time/batch=0.04s
492/43800 (epoch 1.123) train_loss=1812.63867188 time/batch=0.31s
493/43800 (epoch 1.126) train_loss=381.19442749 time/batch=0.10s
494/43800 (epoch 1.128) train_loss=565.53198242 time/batch=0.12s
495/43800 (epoch 1.130) train_loss=518.97497559 time/batch=0.12s
496/43800 (epoch 1.132) train_loss=499.35556030 time/batch=0.11s
497/43800 (epoch 1.135) train_loss=3369.44946289 time/batch=0.47s
498/43800 (epoch 1.137) train_loss=718.89538574 time/batch=0.16s
499/43800 (epoch 1.139) train_loss=648.22222900 time/batch=0.13s
Validating
    loss:	733.946897

500/43800 (epoch 1.142) train_loss=10306.72265625 time/batch=3.82s
501/43800 (epoch 1.144) train_loss=531.94171143 time/batch=0.17s
502/43800 (epoch 1.146) train_loss=468.28906250 time/batch=0.11s
503/43800 (epoch 1.148) train_loss=932.99462891 time/batch=0.17s
504/43800 (epoch 1.151) train_loss=1227.60986328 time/batch=0.22s
505/43800 (epoch 1.153) train_loss=1932.15869141 time/batch=0.29s
506/43800 (epoch 1.155) train_loss=626.32031250 time/batch=0.13s
507/43800 (epoch 1.158) train_loss=2021.11999512 time/batch=0.40s
508/43800 (epoch 1.160) train_loss=5860.83691406 time/batch=0.90s
509/43800 (epoch 1.162) train_loss=9.01736259 time/batch=0.06s
510/43800 (epoch 1.164) train_loss=2426.72094727 time/batch=0.41s
511/43800 (epoch 1.167) train_loss=1548.96875000 time/batch=0.25s
512/43800 (epoch 1.169) train_loss=653.93884277 time/batch=0.15s
513/43800 (epoch 1.171) train_loss=1790.96362305 time/batch=0.29s
514/43800 (epoch 1.174) train_loss=791.89343262 time/batch=0.15s
515/43800 (epoch 1.176) train_loss=381.34918213 time/batch=0.09s
516/43800 (epoch 1.178) train_loss=697.42712402 time/batch=0.14s
517/43800 (epoch 1.180) train_loss=1932.89697266 time/batch=0.32s
518/43800 (epoch 1.183) train_loss=1288.64379883 time/batch=0.28s
519/43800 (epoch 1.185) train_loss=893.70214844 time/batch=0.20s
520/43800 (epoch 1.187) train_loss=546.76251221 time/batch=0.13s
521/43800 (epoch 1.189) train_loss=415.87731934 time/batch=0.09s
522/43800 (epoch 1.192) train_loss=3799.41650391 time/batch=0.59s
523/43800 (epoch 1.194) train_loss=196.10145569 time/batch=0.07s
524/43800 (epoch 1.196) train_loss=325.57562256 time/batch=0.07s
525/43800 (epoch 1.199) train_loss=425.16241455 time/batch=0.09s
526/43800 (epoch 1.201) train_loss=3670.11669922 time/batch=0.66s
527/43800 (epoch 1.203) train_loss=471.43457031 time/batch=0.13s
528/43800 (epoch 1.205) train_loss=1863.07751465 time/batch=0.34s
529/43800 (epoch 1.208) train_loss=258.25683594 time/batch=0.07s
530/43800 (epoch 1.210) train_loss=1208.85925293 time/batch=0.22s
531/43800 (epoch 1.212) train_loss=453.70358276 time/batch=0.10s
532/43800 (epoch 1.215) train_loss=4101.88281250 time/batch=0.70s
533/43800 (epoch 1.217) train_loss=417.00592041 time/batch=0.12s
534/43800 (epoch 1.219) train_loss=8106.74609375 time/batch=1.72s
535/43800 (epoch 1.221) train_loss=395.22076416 time/batch=0.17s
536/43800 (epoch 1.224) train_loss=585.25494385 time/batch=0.14s
537/43800 (epoch 1.226) train_loss=308.62350464 time/batch=0.06s
538/43800 (epoch 1.228) train_loss=231.14840698 time/batch=0.06s
539/43800 (epoch 1.231) train_loss=787.36218262 time/batch=0.16s
540/43800 (epoch 1.233) train_loss=1944.60095215 time/batch=0.44s
541/43800 (epoch 1.235) train_loss=221.81932068 time/batch=0.07s
542/43800 (epoch 1.237) train_loss=335.68124390 time/batch=0.07s
543/43800 (epoch 1.240) train_loss=893.80133057 time/batch=0.18s
544/43800 (epoch 1.242) train_loss=649.88183594 time/batch=0.15s
545/43800 (epoch 1.244) train_loss=342.27697754 time/batch=0.09s
546/43800 (epoch 1.247) train_loss=863.02111816 time/batch=0.15s
547/43800 (epoch 1.249) train_loss=314.82855225 time/batch=0.07s
548/43800 (epoch 1.251) train_loss=700.48962402 time/batch=0.16s
549/43800 (epoch 1.253) train_loss=816.10327148 time/batch=0.17s
550/43800 (epoch 1.256) train_loss=391.61093140 time/batch=0.09s
551/43800 (epoch 1.258) train_loss=857.46490479 time/batch=0.18s
552/43800 (epoch 1.260) train_loss=249.04031372 time/batch=0.06s
553/43800 (epoch 1.263) train_loss=814.24865723 time/batch=0.16s
554/43800 (epoch 1.265) train_loss=264.67080688 time/batch=0.06s
555/43800 (epoch 1.267) train_loss=412.30108643 time/batch=0.11s
556/43800 (epoch 1.269) train_loss=425.65185547 time/batch=0.10s
557/43800 (epoch 1.272) train_loss=699.75030518 time/batch=0.13s
558/43800 (epoch 1.274) train_loss=207.90638733 time/batch=0.05s
559/43800 (epoch 1.276) train_loss=748.46887207 time/batch=0.17s
560/43800 (epoch 1.279) train_loss=428.72583008 time/batch=0.11s
561/43800 (epoch 1.281) train_loss=619.66540527 time/batch=0.15s
562/43800 (epoch 1.283) train_loss=436.71661377 time/batch=0.11s
563/43800 (epoch 1.285) train_loss=195.07531738 time/batch=0.05s
564/43800 (epoch 1.288) train_loss=420.41598511 time/batch=0.09s
565/43800 (epoch 1.290) train_loss=581.90222168 time/batch=0.14s
566/43800 (epoch 1.292) train_loss=1626.30419922 time/batch=0.24s
567/43800 (epoch 1.295) train_loss=823.41607666 time/batch=0.16s
568/43800 (epoch 1.297) train_loss=1564.75341797 time/batch=0.30s
569/43800 (epoch 1.299) train_loss=356.43988037 time/batch=0.09s
570/43800 (epoch 1.301) train_loss=924.11688232 time/batch=0.19s
571/43800 (epoch 1.304) train_loss=149.37458801 time/batch=0.04s
572/43800 (epoch 1.306) train_loss=275.36557007 time/batch=0.06s
573/43800 (epoch 1.308) train_loss=419.36981201 time/batch=0.12s
574/43800 (epoch 1.311) train_loss=218.67324829 time/batch=0.04s
575/43800 (epoch 1.313) train_loss=519.30328369 time/batch=0.11s
576/43800 (epoch 1.315) train_loss=303.33862305 time/batch=0.07s
577/43800 (epoch 1.317) train_loss=250.28536987 time/batch=0.06s
578/43800 (epoch 1.320) train_loss=581.39166260 time/batch=0.14s
579/43800 (epoch 1.322) train_loss=299.17776489 time/batch=0.08s
580/43800 (epoch 1.324) train_loss=1024.93066406 time/batch=0.19s
581/43800 (epoch 1.326) train_loss=451.69702148 time/batch=0.10s
582/43800 (epoch 1.329) train_loss=422.66693115 time/batch=0.11s
583/43800 (epoch 1.331) train_loss=408.51803589 time/batch=0.08s
584/43800 (epoch 1.333) train_loss=700.07403564 time/batch=0.16s
585/43800 (epoch 1.336) train_loss=345.49536133 time/batch=0.08s
586/43800 (epoch 1.338) train_loss=492.63238525 time/batch=0.12s
587/43800 (epoch 1.340) train_loss=450.82241821 time/batch=0.11s
588/43800 (epoch 1.342) train_loss=319.07467651 time/batch=0.06s
589/43800 (epoch 1.345) train_loss=316.82861328 time/batch=0.07s
590/43800 (epoch 1.347) train_loss=494.07342529 time/batch=0.12s
591/43800 (epoch 1.349) train_loss=596.95123291 time/batch=0.13s
592/43800 (epoch 1.352) train_loss=316.81427002 time/batch=0.06s
593/43800 (epoch 1.354) train_loss=727.99768066 time/batch=0.17s
594/43800 (epoch 1.356) train_loss=474.95263672 time/batch=0.10s
595/43800 (epoch 1.358) train_loss=190.63677979 time/batch=0.05s
596/43800 (epoch 1.361) train_loss=463.44732666 time/batch=0.09s
597/43800 (epoch 1.363) train_loss=297.19781494 time/batch=0.07s
598/43800 (epoch 1.365) train_loss=290.50430298 time/batch=0.07s
599/43800 (epoch 1.368) train_loss=516.85498047 time/batch=0.12s
Validating
    loss:	746.938084

600/43800 (epoch 1.370) train_loss=313.59011841 time/batch=2.77s
601/43800 (epoch 1.372) train_loss=234.38650513 time/batch=0.06s
602/43800 (epoch 1.374) train_loss=6.92283583 time/batch=0.01s
603/43800 (epoch 1.377) train_loss=489.50567627 time/batch=0.08s
604/43800 (epoch 1.379) train_loss=266.04797363 time/batch=0.06s
605/43800 (epoch 1.381) train_loss=418.61053467 time/batch=0.09s
606/43800 (epoch 1.384) train_loss=966.91186523 time/batch=0.18s
607/43800 (epoch 1.386) train_loss=230.41824341 time/batch=0.06s
608/43800 (epoch 1.388) train_loss=480.78747559 time/batch=0.10s
609/43800 (epoch 1.390) train_loss=553.57128906 time/batch=0.14s
610/43800 (epoch 1.393) train_loss=294.61660767 time/batch=0.07s
611/43800 (epoch 1.395) train_loss=288.51300049 time/batch=0.06s
612/43800 (epoch 1.397) train_loss=373.01092529 time/batch=0.09s
613/43800 (epoch 1.400) train_loss=522.65716553 time/batch=0.12s
614/43800 (epoch 1.402) train_loss=1170.95971680 time/batch=0.27s
615/43800 (epoch 1.404) train_loss=484.83370972 time/batch=0.12s
616/43800 (epoch 1.406) train_loss=429.08987427 time/batch=0.11s
617/43800 (epoch 1.409) train_loss=365.71362305 time/batch=0.07s
618/43800 (epoch 1.411) train_loss=344.51794434 time/batch=0.09s
619/43800 (epoch 1.413) train_loss=450.79357910 time/batch=0.10s
620/43800 (epoch 1.416) train_loss=494.97601318 time/batch=0.11s
621/43800 (epoch 1.418) train_loss=357.46240234 time/batch=0.09s
622/43800 (epoch 1.420) train_loss=498.21276855 time/batch=0.12s
623/43800 (epoch 1.422) train_loss=296.64587402 time/batch=0.07s
624/43800 (epoch 1.425) train_loss=212.49450684 time/batch=0.05s
625/43800 (epoch 1.427) train_loss=414.15155029 time/batch=0.10s
626/43800 (epoch 1.429) train_loss=277.26928711 time/batch=0.07s
627/43800 (epoch 1.432) train_loss=265.12567139 time/batch=0.06s
628/43800 (epoch 1.434) train_loss=495.36047363 time/batch=0.13s
629/43800 (epoch 1.436) train_loss=463.22592163 time/batch=0.09s
630/43800 (epoch 1.438) train_loss=397.78799438 time/batch=0.10s
631/43800 (epoch 1.441) train_loss=416.62615967 time/batch=0.09s
632/43800 (epoch 1.443) train_loss=51.61174011 time/batch=0.04s
633/43800 (epoch 1.445) train_loss=352.97583008 time/batch=0.07s
634/43800 (epoch 1.447) train_loss=417.67654419 time/batch=0.11s
635/43800 (epoch 1.450) train_loss=203.39308167 time/batch=0.05s
636/43800 (epoch 1.452) train_loss=219.58843994 time/batch=0.05s
637/43800 (epoch 1.454) train_loss=555.56030273 time/batch=0.14s
638/43800 (epoch 1.457) train_loss=588.95733643 time/batch=0.13s
639/43800 (epoch 1.459) train_loss=452.59210205 time/batch=0.10s
640/43800 (epoch 1.461) train_loss=254.42263794 time/batch=0.06s
641/43800 (epoch 1.463) train_loss=444.49075317 time/batch=0.10s
642/43800 (epoch 1.466) train_loss=441.96496582 time/batch=0.12s
643/43800 (epoch 1.468) train_loss=413.97290039 time/batch=0.10s
644/43800 (epoch 1.470) train_loss=395.56225586 time/batch=0.09s
645/43800 (epoch 1.473) train_loss=401.11541748 time/batch=0.08s
646/43800 (epoch 1.475) train_loss=368.16061401 time/batch=0.07s
647/43800 (epoch 1.477) train_loss=317.40301514 time/batch=0.09s
648/43800 (epoch 1.479) train_loss=402.19509888 time/batch=0.07s
649/43800 (epoch 1.482) train_loss=311.82385254 time/batch=0.08s
650/43800 (epoch 1.484) train_loss=231.97665405 time/batch=0.06s
651/43800 (epoch 1.486) train_loss=453.78106689 time/batch=0.09s
652/43800 (epoch 1.489) train_loss=175.16793823 time/batch=0.05s
653/43800 (epoch 1.491) train_loss=390.06188965 time/batch=0.10s
654/43800 (epoch 1.493) train_loss=199.48121643 time/batch=0.05s
655/43800 (epoch 1.495) train_loss=474.70959473 time/batch=0.11s
656/43800 (epoch 1.498) train_loss=253.89906311 time/batch=0.05s
657/43800 (epoch 1.500) train_loss=375.56182861 time/batch=0.08s
658/43800 (epoch 1.502) train_loss=293.05432129 time/batch=0.08s
659/43800 (epoch 1.505) train_loss=420.19952393 time/batch=0.10s
660/43800 (epoch 1.507) train_loss=258.55337524 time/batch=0.06s
661/43800 (epoch 1.509) train_loss=219.23086548 time/batch=0.06s
662/43800 (epoch 1.511) train_loss=356.05172729 time/batch=0.10s
663/43800 (epoch 1.514) train_loss=301.74676514 time/batch=0.07s
664/43800 (epoch 1.516) train_loss=329.94354248 time/batch=0.05s
665/43800 (epoch 1.518) train_loss=216.36178589 time/batch=0.07s
666/43800 (epoch 1.521) train_loss=230.94958496 time/batch=0.05s
667/43800 (epoch 1.523) train_loss=311.56109619 time/batch=0.08s
668/43800 (epoch 1.525) train_loss=319.69995117 time/batch=0.08s
669/43800 (epoch 1.527) train_loss=236.07238770 time/batch=0.06s
670/43800 (epoch 1.530) train_loss=560.96990967 time/batch=0.13s
671/43800 (epoch 1.532) train_loss=186.57843018 time/batch=0.05s
672/43800 (epoch 1.534) train_loss=402.71743774 time/batch=0.08s
673/43800 (epoch 1.537) train_loss=282.36328125 time/batch=0.08s
674/43800 (epoch 1.539) train_loss=186.98231506 time/batch=0.04s
675/43800 (epoch 1.541) train_loss=275.60989380 time/batch=0.06s
676/43800 (epoch 1.543) train_loss=359.53659058 time/batch=0.09s
677/43800 (epoch 1.546) train_loss=195.18290710 time/batch=0.05s
678/43800 (epoch 1.548) train_loss=540.25305176 time/batch=0.12s
